total_sales, brand
68, Adidas
6, Adidas
5, Adidas
64, Adidas
150, Adidas
204, Adidas
188, Adidas
3, Adidas
26, Adidas
45, Adidas
39, Adidas
14, Adidas
57, Adidas
46, Adidas
49, Adidas
5, Adidas
24, Adidas
53, Adidas
20, Adidas
116, Adidas
6, Adidas
22, Adidas
121, Adidas
133, Adidas
37, Adidas
24, Adidas
2, Adidas
2, Adidas
45, Adidas
80, Adidas
63, Adidas
1, Adidas
68, Adidas
23, Adidas
31, Adidas
29, Adidas
94, Adidas
11, Adidas
33, Adidas
42, Adidas
105, Adidas
1, Adidas
3, Adidas
6, Adidas
39, Adidas
595, Adidas
125, Adidas
156, Adidas
15, Adidas
2, Adidas
24, Adidas
2, Adidas
4, Adidas
11, Adidas
24, Adidas
5, Adidas
1, Adidas
6, Adidas
2, Adidas
6, Adidas
69, Adidas
16, Adidas
292, Adidas
47, Adidas
177, Adidas
17, Adidas
6, Adidas
7, Adidas
4, Adidas
3, Adidas
1, Adidas
1, Adidas
124, Adidas
201, Adidas
11, Adidas
240, Adidas
61, Adidas
47, Adidas
370, Adidas
7, Adidas
5, Adidas
1, Adidas
310, Nike
1627, Adidas
248, Adidas
934, Adidas
1, Adidas
3, Adidas
2, Adidas
8, Adidas
2, Adidas
2, Adidas
20, Adidas
1, Adidas
4, Adidas
202, Adidas
37816, Adidas
11219, Adidas
13, Adidas
12408, Adidas
22694, Adidas
14588, Adidas
4074, Adidas
351, Adidas
299, Adidas
362, Adidas
426, Adidas
144, Adidas
320, Adidas
173, Adidas
1435, Adidas
15680, Adidas
2718, Adidas
638, Adidas
19752, Adidas
43420, Adidas
722, Adidas
611, Adidas
910, Adidas
1697, Adidas
666, Adidas
33059, Adidas
14075, Adidas
20490, Adidas
17434, Adidas
11362, Adidas
34858, Adidas
689, Adidas
61, Adidas
426, Adidas
12, Adidas
14, Adidas
8, Adidas
21, Adidas
4, Adidas
1, Adidas
9536, Adidas
1505, Adidas
4162, Adidas
42205, Adidas
535, Adidas
1, Adidas
22, Jordan
6, Jordan
2, Jordan
1, Jordan
1, Jordan
11, Jordan
1, Jordan
1, Jordan
12, Jordan
4, Jordan
9, Jordan
9, Jordan
4, Jordan
10, Jordan
2, Jordan
7, Jordan
1915, Jordan
1042, Jordan
191, Jordan
2, Jordan
221, Jordan
3, Jordan
9, Jordan
50, Jordan
43, Jordan
13, Jordan
296, Jordan
8, Jordan
4, Jordan
501, Jordan
166, Jordan
6, Jordan
827, Jordan
187, Jordan
4, Jordan
250, Jordan
3, Jordan
836, Jordan
327, Jordan
243, Jordan
1, Jordan
3499, Jordan
1081, Jordan
9, Jordan
1118, Jordan
7, Jordan
24, Jordan
38, Jordan
3, Jordan
5, Jordan
11, Jordan
20, Jordan
394, Jordan
63, Jordan
13, Jordan
2058, Jordan
14, Jordan
1, Jordan
3, Jordan
1, Jordan
492, Jordan
1, Jordan
264, Jordan
30, Jordan
12, Jordan
1385, Jordan
156, Jordan
1, Jordan
186, Jordan
9, Jordan
1444, Jordan
702, Jordan
18, Jordan
1, Jordan
812, Jordan
22, Jordan
16, Jordan
107, Jordan
552, Jordan
123, Jordan
2, Jordan
297, Jordan
1, Jordan
107, Jordan
1, Jordan
33, Jordan
8, Jordan
14, Jordan
4760, Jordan
1617, Jordan
2, Jordan
1622, Jordan
254, Jordan
1, Jordan
845, Jordan
565, Jordan
22, Jordan
8, Jordan
1, Jordan
364, Jordan
29, Jordan
332, Jordan
3, Jordan
2, Jordan
2802, Jordan
1429, Jordan
96, Jordan
408, Jordan
86, Jordan
25, Jordan
3, Jordan
6, Jordan
1542, Jordan
71, Jordan
5, Jordan
3, Jordan
4, Jordan
170, Jordan
114, Jordan
1, Jordan
2, Jordan
1, Jordan
1, Jordan
7, Jordan
2, Jordan
3, Jordan
5, Jordan
1808, Jordan
4, Jordan
517, Jordan
10, Jordan
46, Jordan
2, Jordan
2408, Jordan
17, Jordan
526, Jordan
71, Jordan
16, Jordan
39, Jordan
3, Jordan
6, Jordan
3, Jordan
2, Jordan
8, Jordan
9, Jordan
228, Jordan
115, Jordan
109, Jordan
57, Jordan
13, Jordan
1555, Jordan
336, Jordan
45, Jordan
10, Jordan
10, Jordan
119, Jordan
68, Jordan
9, Jordan
4, Jordan
21, Jordan
86, Jordan
234, Jordan
15, Jordan
30, Jordan
23, Jordan
133, Jordan
22, Jordan
17, Jordan
180, Jordan
146, Jordan
30, Jordan
117, Jordan
5, Jordan
204, Jordan
1445, Jordan
241, Jordan
28, Jordan
358, Jordan
86, Jordan
211, Jordan
30, Jordan
2602, Jordan
314, Jordan
57, Jordan
654, Jordan
115, Jordan
187, Jordan
15, Jordan
304, Jordan
870, Jordan
222, Jordan
11, Jordan
47, Jordan
122, Jordan
4, Jordan
4, Jordan
370, Jordan
27, Jordan
193, Jordan
538, Jordan
31, Jordan
47, Jordan
54, Jordan
166, Jordan
45, Jordan
20, Jordan
11, Jordan
15, Jordan
25, Jordan
8, Jordan
97, Jordan
4, Jordan
6, Jordan
3, Jordan
161, Jordan
6, Jordan
185, Jordan
68, Jordan
42, Jordan
143, Jordan
27, Jordan
294, Jordan
71, Jordan
9, Jordan
8, Jordan
37, Jordan
356, Jordan
79, Jordan
164, Jordan
1166, Jordan
5342, Jordan
1677, Jordan
225, Jordan
55, Jordan
8, Jordan
75, Jordan
26, Jordan
55, Jordan
9, Jordan
12, Jordan
76, Jordan
21, Jordan
7353, Jordan
1482, Jordan
3, Jordan
7, Jordan
18637, Jordan
7466, Jordan
51, Jordan
21, Jordan
690, Jordan
314, Jordan
56, Jordan
14, Jordan
1159, Jordan
142, Jordan
5, Jordan
11165, Jordan
5102, Jordan
218, Jordan
43, Jordan
36, Jordan
21, Jordan
28, Jordan
25, Jordan
3, Jordan
27, Jordan
60, Jordan
9, Jordan
97, Jordan
753, Jordan
18, Jordan
7, Jordan
269, Jordan
129, Jordan
77, Jordan
242, Jordan
964, Jordan
101, Jordan
508, Jordan
43, Jordan
418, Jordan
19134, Jordan
1107, Jordan
155, Jordan
972, Jordan
1257, Jordan
208, Jordan
679, Jordan
13, Jordan
220, Jordan
11, Jordan
16, Jordan
50, Jordan
26337, Jordan
1076, Jordan
40, Jordan
183, Jordan
80, Jordan
1, Jordan
6, Jordan
480, Jordan
10, Jordan
4, Jordan
12, Jordan
71, Jordan
11973, Jordan
7776, Jordan
4083, Jordan
18, Jordan
25, Jordan
4, Jordan
568, Jordan
42, Jordan
463, Jordan
19, Jordan
1287, Jordan
571, Jordan
18644, Jordan
1306, Jordan
197, Jordan
69, Jordan
1491, Jordan
11, Jordan
19144, Jordan
2171, Jordan
13, Jordan
58, Jordan
1004, Jordan
178, Jordan
102, Jordan
167, Jordan
19753, Jordan
398, Jordan
1, Jordan
78, Jordan
12099, Jordan
116, Jordan
124, Jordan
78, Jordan
77, Jordan
50, Jordan
93, Jordan
77, Jordan
125, Jordan
52, Jordan
136, Jordan
25973, Jordan
5030, Jordan
195, Jordan
416, Jordan
23, Jordan
26, Jordan
34, Jordan
202, Jordan
22, Jordan
15200, Jordan
7819, Jordan
10617, Jordan
3780, Jordan
7, Jordan
101, Jordan
14, Jordan
59, Jordan
15, Jordan
3, Jordan
43, Jordan
58, Jordan
1, Jordan
41, Jordan
958, Jordan
1457, Jordan
47, Jordan
53, Jordan
2, Jordan
216, Jordan
1, Jordan
4252, Jordan
3521, Jordan
86, Jordan
106, Jordan
1352, Jordan
234, Jordan
25, Jordan
1092, Jordan
2112, Jordan
511, Jordan
422, Jordan
295, Jordan
20, Jordan
115, Jordan
1, Jordan
8, Jordan
40, Jordan
71, Jordan
4, Jordan
144, Jordan
17, Jordan
70, Jordan
4, Jordan
3, Jordan
2, Jordan
7, Jordan
6, Jordan
82, Jordan
2, Jordan
106, Jordan
22, Jordan
1, Jordan
113, Jordan
98, Jordan
102, Jordan
147, Jordan
23, Jordan
2, Jordan
21, Jordan
13, Jordan
16, Jordan
15, Jordan
7, Jordan
228, Jordan
1, Jordan
3, Jordan
238, Jordan
25, Jordan
227, Jordan
14, Jordan
2, Jordan
96, Jordan
8, Jordan
3, Jordan
20, Jordan
4, Jordan
5, Jordan
308, Jordan
5, Jordan
6, Jordan
9, Jordan
1, Jordan
5, Jordan
7, Jordan
1, Jordan
1, Jordan
4, Jordan
2, Jordan
3, Jordan
7, Jordan
4, Jordan
54, Jordan
108, Jordan
221, Jordan
97, Jordan
226, Jordan
57, Jordan
3, Jordan
17, Jordan
12, Jordan
18, Jordan
29, Jordan
1, Jordan
6, Jordan
5, Jordan
83, Jordan
8, Jordan
220, Jordan
533, Jordan
233, Jordan
1340, Jordan
34, Jordan
31, Jordan
63, Jordan
90, Jordan
3, Jordan
356, Jordan
1, Jordan
6, Jordan
63, Jordan
20, Jordan
84, Jordan
26, Jordan
158, Jordan
2, Jordan
3, Jordan
1, Jordan
26, Jordan
1, Jordan
47, Jordan
19, Jordan
16, Jordan
1, Jordan
810, Jordan
120, Jordan
94, Jordan
98, Jordan
21, Jordan
6, Jordan
90, Jordan
24, Jordan
40, Jordan
1, Jordan
26, Jordan
20, Jordan
358, Jordan
46, Jordan
23, Jordan
70, Jordan
26, Jordan
31, Jordan
44, Jordan
158, Jordan
40, Jordan
4, Jordan
120, Jordan
10, Jordan
7, Jordan
70, Jordan
19, Jordan
19, Jordan
26, Jordan
8, Jordan
20, Jordan
12, Jordan
179, Jordan
103, Jordan
82, Jordan
144, Jordan
8, Jordan
39, Jordan
15, Jordan
10, Jordan
16, Jordan
17, Jordan
42, Jordan
66, Jordan
230, Jordan
76, Jordan
151, Jordan
357, Jordan
67, Jordan
662, Jordan
136, Jordan
5396, Jordan
992, Jordan
97, Jordan
3, Jordan
34, Jordan
55, Jordan
28, Jordan
183, Jordan
119, Jordan
2, Jordan
738, Jordan
57, Jordan
86, Jordan
9, Jordan
544, Jordan
82, Jordan
8, Jordan
1461, Jordan
239, Jordan
912, Jordan
311, Jordan
12, Jordan
18, Jordan
112, Jordan
215, Jordan
13, Jordan
130, Jordan
813, Jordan
10, Jordan
11, Jordan
52, Jordan
2, Jordan
555, Jordan
27, Jordan
49, Jordan
16, Jordan
2, Jordan
1009, Jordan
1808, Jordan
96, Jordan
176, Jordan
185, Jordan
1, Jordan
12, Jordan
120, Jordan
14, Jordan
258, Jordan
17, Jordan
12, Jordan
211, Jordan
11, Jordan
473, Jordan
209, Jordan
843, Jordan
7, Jordan
1, Jordan
3, Jordan
1, Jordan
25, Jordan
189, Jordan
488, Jordan
19, Jordan
2, Jordan
68, Jordan
23, Jordan
105, Jordan
10, Jordan
8002, Jordan
1, Jordan
977, Jordan
4811, Jordan
660, Jordan
1016, Jordan
1817, Jordan
1307, Jordan
1139, Jordan
1000, Jordan
573, Jordan
389, Jordan
19, Jordan
149, Jordan
4, Jordan
6, Jordan
55, Jordan
1, Jordan
14, Jordan
29, Jordan
2, Jordan
2, Jordan
11, Jordan
2, Jordan
1, Jordan
5, Jordan
1, Jordan
1, Jordan
2, Jordan
2, Jordan
2, Jordan
5, Jordan
1, Jordan
8, Jordan
50, Jordan
5, Jordan
8, Jordan
1, Jordan
17, Jordan
16, Jordan
18, Jordan
30, Jordan
28, Jordan
2, Jordan
12, Jordan
20, Jordan
5, Jordan
3, Jordan
128, Jordan
1, Jordan
26, Jordan
13, Jordan
25, Jordan
5, Jordan
2, Jordan
1, Jordan
8, Jordan
48, Jordan
22, Jordan
16, Jordan
17, Jordan
2, Jordan
151, Jordan
15, Jordan
272, Jordan
128, Jordan
115, Jordan
337, Jordan
19, Jordan
13, Jordan
11, Jordan
263, Jordan
220, Jordan
10, Jordan
7, Jordan
155, Jordan
59, Jordan
79, Jordan
9, Jordan
5, Jordan
9, Jordan
178, Jordan
17, Jordan
103, Jordan
340, Jordan
72, Jordan
7, Jordan
191, Jordan
4, Jordan
20, Jordan
40, Jordan
9, Jordan
4, Jordan
6, Jordan
9, Jordan
16, Jordan
150, Jordan
10, Jordan
148, Jordan
18, Jordan
239, Jordan
9, Jordan
19, Jordan
2, Jordan
185, Jordan
45, Jordan
1, Jordan
41, Jordan
10, Jordan
5, Jordan
16, Jordan
6, Jordan
71, Jordan
68, Jordan
2052, Jordan
30, Jordan
11, Jordan
217, Jordan
214, Jordan
754, Jordan
332, Jordan
51, Jordan
1, Jordan
49, Jordan
11, Jordan
298, Jordan
22834, Jordan
2332, Jordan
128, Jordan
183, Jordan
30, Jordan
58, Jordan
35, Jordan
5, Jordan
161, Jordan
1720, Jordan
68, Jordan
16, Jordan
16, Jordan
59, Jordan
270, Jordan
606, Jordan
178, Jordan
54, Jordan
38, Jordan
52, Jordan
113, Jordan
150, Jordan
411, Jordan
6, Jordan
1513, Jordan
3810, Jordan
6780, Jordan
657, Jordan
17, Jordan
258, Jordan
52, Jordan
32, Jordan
636, Jordan
2543, Jordan
409, Jordan
3584, Jordan
158, Jordan
1, Jordan
14, Jordan
1663, Jordan
283, Jordan
415, Jordan
16, Jordan
3, Jordan
135, Jordan
34, Jordan
2054, Jordan
10, Jordan
1, Jordan
150, Jordan
1414, Jordan
135, Jordan
168, Jordan
262, Jordan
24, Jordan
707, Jordan
117, Jordan
10424, Jordan
16, Jordan
23, Jordan
285, Jordan
2639, Jordan
752, Jordan
38, Jordan
96, Jordan
9, Jordan
319, Jordan
87, Jordan
420, Jordan
87, Jordan
389, Jordan
573, Jordan
115, Jordan
7, Jordan
10, Jordan
2, Jordan
10, Jordan
1, Jordan
8, Jordan
3, Jordan
2, Jordan
5, Jordan
4, Jordan
7, Jordan
7, Jordan
72, Jordan
4, Jordan
21, Jordan
32, Jordan
1, Jordan
397, Jordan
443, Jordan
784, Jordan
25, Jordan
753, Jordan
77, Jordan
49, Jordan
15, Jordan
826, Jordan
29, Jordan
38, Jordan
14, Jordan
4, Jordan
230, Jordan
17, Jordan
37, Jordan
5, Jordan
5, Jordan
776, Jordan
261, Jordan
73, Jordan
54, Jordan
109, Jordan
75, Jordan
2, Jordan
369, Jordan
58, Jordan
5, Jordan
206, Jordan
439, Jordan
165, Jordan
954, Jordan
198, Jordan
431, Jordan
618, Jordan
617, Jordan
1238, Jordan
1575, Jordan
86, Jordan
974, Jordan
194, Jordan
646, Jordan
3630, Jordan
217, Jordan
788, Jordan
379, Jordan
62, Jordan
348, Jordan
1154, Jordan
27, Jordan
106, Jordan
310, Jordan
48, Jordan
1412, Jordan
494, Jordan
1013, Jordan
212, Jordan
195, Jordan
4, Jordan
5, Jordan
933, Jordan
117, Jordan
7, Jordan
29, Jordan
5, Jordan
158, Jordan
31, Jordan
1732, Jordan
790, Jordan
1, Jordan
1, Jordan
4444, Jordan
1388, Jordan
975, Jordan
3, Jordan
631, Jordan
14, Jordan
34, Jordan
161, Jordan
1069, Jordan
64, Jordan
322, Jordan
7, Jordan
436, Jordan
21, Jordan
747, Jordan
46, Jordan
2, Jordan
4, Jordan
55, Jordan
18198, Jordan
1, Jordan
12, Jordan
14, Jordan
440, Jordan
2761, Jordan
370, Jordan
24, Jordan
51, Jordan
2, Jordan
1, Jordan
27, Jordan
13, Jordan
11, Jordan
29, Jordan
22, Jordan
64, Jordan
9, Jordan
53, Jordan
2, Jordan
9, Jordan
28, Jordan
163, Jordan
138, Jordan
193, Jordan
254, Jordan
28, Jordan
17, Jordan
261, Jordan
24, Jordan
10, Jordan
142, Jordan
154, Jordan
1883, Jordan
246, Jordan
2, Jordan
48, Jordan
940, Jordan
71, Jordan
6, Jordan
244, Jordan
32, Jordan
27, Jordan
10, Jordan
46, Jordan
75, Jordan
81, Jordan
50, Jordan
136, Jordan
450, Jordan
429, Jordan
22, Jordan
27, Jordan
75, Jordan
807, Jordan
66, Jordan
2399, Jordan
44, Jordan
67, Jordan
10, Jordan
40, Jordan
2221, Jordan
87, Jordan
67, Jordan
18, Jordan
225, Jordan
5, Jordan
524, Jordan
16, Jordan
21, Jordan
498, Jordan
30, Jordan
41, Jordan
42, Jordan
191, Jordan
273, Jordan
93, Jordan
28, Jordan
167, Jordan
5, Jordan
2, Jordan
359, Jordan
22, Jordan
44, Jordan
5, Jordan
531, Jordan
1, Jordan
483, Jordan
17, Jordan
2, Jordan
407, Jordan
5, Jordan
821, Jordan
39, Jordan
3436, Jordan
447, Jordan
31, Jordan
262, Jordan
21, Jordan
28, Jordan
234, Jordan
324, Jordan
230, Jordan
23, Jordan
1053, Jordan
100, Jordan
2, Jordan
4, Jordan
2206, Jordan
307, Jordan
33, Jordan
26, Jordan
27, Jordan
48, Jordan
356, Jordan
3, Jordan
395, Jordan
218, Jordan
233, Jordan
10, Jordan
15, Jordan
30, Jordan
12, Jordan
827, Jordan
152, Jordan
4087, Jordan
569, Jordan
141, Jordan
61, Jordan
1, Jordan
7, Jordan
28, Jordan
6, Jordan
124, Jordan
232, Jordan
2, Jordan
11, Jordan
2, Jordan
12, Jordan
71, Jordan
6, Jordan
26, Jordan
91, Jordan
34, Jordan
12, Jordan
1, Jordan
53, Jordan
9, Jordan
1, Jordan
937, Jordan
185, Jordan
608, Jordan
169, Jordan
22, Jordan
573, Jordan
33, Jordan
375, Jordan
32, Jordan
161, Jordan
64, Jordan
7, Jordan
88, Jordan
1007, Jordan
90, Jordan
47, Jordan
175, Jordan
1727, Jordan
253, Jordan
16, Jordan
196, Jordan
12, Jordan
2, Jordan
12, Jordan
359, Jordan
41, Jordan
780, Jordan
1488, Jordan
248, Jordan
64, Jordan
16, Jordan
81, Jordan
245, Jordan
23, Jordan
250, Jordan
21, Jordan
242, Jordan
846, Jordan
95, Jordan
39, Jordan
8, Jordan
346, Jordan
1, Jordan
15, Jordan
21, Jordan
157, Jordan
273, Jordan
59, Jordan
1097, Jordan
127, Jordan
7, Jordan
47, Jordan
14, Jordan
56, Jordan
296, Jordan
2, Jordan
68, Jordan
51, Jordan
270, Jordan
274, Jordan
40, Jordan
44, Jordan
241, Jordan
628, Jordan
21, Jordan
4, Jordan
1871, Jordan
470, Jordan
19, Jordan
17, Jordan
1330, Jordan
133, Jordan
41, Jordan
1195, Jordan
173, Jordan
115, Jordan
82, Jordan
9, Jordan
1574, Jordan
1703, Jordan
31, Jordan
6, Jordan
64, Jordan
15, Jordan
22, Jordan
1, Jordan
6, Jordan
5, Jordan
26, Jordan
9, Jordan
23, Jordan
31, Jordan
6, Jordan
6, Jordan
1, Jordan
1, Jordan
4, Jordan
4, Jordan
222, Jordan
16, Jordan
427, Jordan
12, Jordan
191, Jordan
2, Jordan
145, Jordan
68, Jordan
79, Jordan
24, Jordan
160, Jordan
171, Jordan
38, Jordan
13, Jordan
19, Jordan
237, Jordan
59, Jordan
37, Jordan
64, Jordan
23, Jordan
336, Jordan
69, Jordan
100, Jordan
1, Jordan
44, Jordan
8, Jordan
948, Jordan
197, Jordan
56, Jordan
34, Jordan
34, Jordan
5, Jordan
6, Jordan
38, Jordan
296, Jordan
268, Jordan
264, Jordan
435, Jordan
15, Jordan
9, Jordan
9, Jordan
5, Jordan
120, Jordan
354, Jordan
39, Jordan
110, Jordan
205, Jordan
44, Jordan
29, Jordan
548, Jordan
22, Jordan
19, Jordan
637, Jordan
201, Jordan
48, Jordan
383, Jordan
122, Jordan
2, Jordan
1, Jordan
4, Jordan
51, Jordan
31, Jordan
1003, Jordan
243, Jordan
18, Jordan
1, Jordan
3, Jordan
5, Jordan
1, Jordan
276, Jordan
93, Jordan
129, Jordan
1, Jordan
107, Jordan
459, Jordan
21, Jordan
22, Jordan
27, Jordan
341, Jordan
21, Jordan
13, Jordan
386, Jordan
22, Jordan
22, Jordan
327, Jordan
14, Jordan
236, Jordan
529, Jordan
31, Jordan
124, Jordan
7, Jordan
10, Jordan
11, Jordan
2081, Jordan
2161, Jordan
22, Jordan
40, Jordan
121, Jordan
2, Jordan
81, Jordan
347, Jordan
103, Jordan
5, Jordan
705, Jordan
77, Jordan
1, Jordan
8, Jordan
567, Jordan
50, Jordan
343, Jordan
36, Jordan
1265, Jordan
152, Jordan
5, Jordan
3, Jordan
832, Jordan
6, Jordan
1, Jordan
1045, Jordan
16, Jordan
16, Jordan
1, Jordan
8, Jordan
2, Jordan
1, Jordan
248, Jordan
30, Jordan
314, Jordan
49, Jordan
222, Jordan
78, Jordan
7, Jordan
673, Jordan
69, Jordan
162, Jordan
311, Jordan
5053, Jordan
1163, Jordan
86, Jordan
72, Jordan
67, Jordan
44, Jordan
18, Jordan
76, Jordan
11, Jordan
261, Jordan
7, Jordan
59, Jordan
12, Jordan
13, Jordan
89, Jordan
27, Jordan
173, Jordan
445, Jordan
21, Jordan
2, Jordan
9, Jordan
4, Jordan
136, Jordan
28, Jordan
135, Jordan
28, Jordan
10, Jordan
1340, Jordan
68, Jordan
893, Jordan
82, Jordan
6, Jordan
95, Jordan
67, Jordan
64, Jordan
81, Jordan
44, Jordan
68, Jordan
14, Jordan
7, Jordan
17, Jordan
35, Jordan
19, Jordan
17, Jordan
19, Jordan
38, Jordan
1, Jordan
7, Jordan
155, Jordan
356, Jordan
1207, Jordan
96, Jordan
191, Jordan
11, Jordan
3, Jordan
1, Jordan
13, Jordan
2, Jordan
7, Jordan
1, Jordan
1, Jordan
2, Jordan
4, Jordan
2, Jordan
3, Jordan
1, Jordan
10, Jordan
11, Jordan
103, Jordan
497, Jordan
257, Jordan
36, Jordan
221, Jordan
142, Jordan
28, Jordan
375, Jordan
2, Jordan
106, Jordan
582, Jordan
60, Jordan
496, Jordan
389, Jordan
16, Jordan
26, Jordan
878, Jordan
74, Jordan
6, Jordan
3, Jordan
38, Jordan
3, Jordan
259, Jordan
1230, Jordan
123, Jordan
14, Jordan
93, Jordan
6, Jordan
155, Jordan
15, Jordan
31, Jordan
41, Jordan
330, Jordan
56, Jordan
54, Jordan
1579, Jordan
191, Jordan
28, Jordan
21, Jordan
115, Jordan
9, Jordan
375, Jordan
39, Jordan
121, Jordan
55, Jordan
6, Jordan
16, Jordan
889, Jordan
90, Jordan
8, Jordan
2, Jordan
2070, Jordan
173, Jordan
23, Jordan
18, Jordan
34, Jordan
69, Jordan
74, Jordan
78, Jordan
288, Jordan
91, Jordan
6, Jordan
921, Jordan
77, Jordan
155, Jordan
44, Jordan
12, Jordan
1, Jordan
1, Jordan
2, Jordan
5, Jordan
59, Jordan
17, Jordan
2, Jordan
16, Jordan
11, Jordan
10, Jordan
3, Jordan
2, Jordan
1, Jordan
1, Jordan
1, Jordan
22, Jordan
12, Jordan
3054, Jordan
352, Jordan
35, Jordan
33, Jordan
11281, Jordan
176, Jordan
32, Jordan
26, Jordan
430, Jordan
167, Jordan
189, Jordan
37, Jordan
46, Jordan
32, Jordan
728, Jordan
28836, Jordan
54, Jordan
9, Jordan
1, Jordan
3054, Jordan
48, Jordan
433, Jordan
341, Jordan
34, Jordan
18, Jordan
442, Jordan
17, Jordan
1067, Jordan
122, Jordan
1568, Jordan
436, Jordan
2263, Jordan
60, Jordan
9, Jordan
445, Jordan
29, Jordan
37, Jordan
7, Jordan
841, Jordan
158, Jordan
1037, Jordan
42, Jordan
30, Jordan
98, Jordan
11, Jordan
859, Jordan
170, Jordan
21, Jordan
14, Jordan
1015, Jordan
198, Jordan
1, Jordan
217, Jordan
16, Jordan
61, Jordan
6, Jordan
10, Jordan
173, Jordan
58, Jordan
43, Jordan
22, Jordan
1239, Jordan
264, Jordan
5, Jordan
788, Jordan
81, Jordan
39, Jordan
11, Jordan
4647, Jordan
838, Jordan
69, Jordan
86, Jordan
4483, Jordan
573, Jordan
151, Jordan
246, Jordan
269, Jordan
11, Jordan
10, Jordan
4, Jordan
13, Jordan
25, Jordan
24, Jordan
175, Jordan
290, Jordan
69, Jordan
155, Jordan
176, Jordan
240, Jordan
20, Jordan
268, Jordan
12, Jordan
313, Jordan
57, Jordan
20, Jordan
433, Jordan
1, Jordan
3719, Jordan
1007, Jordan
51, Jordan
49, Jordan
2, Jordan
740, Jordan
71, Jordan
3, Jordan
43, Jordan
235, Jordan
2036, Jordan
286, Jordan
6, Jordan
1704, Jordan
229, Jordan
152, Jordan
446, Jordan
241, Jordan
177, Jordan
4716, Jordan
552, Jordan
103, Jordan
1191, Jordan
94, Jordan
61, Jordan
4, Jordan
103, Jordan
3, Jordan
58, Jordan
285, Jordan
5410, Jordan
657, Jordan
153, Jordan
80, Jordan
5295, Jordan
493, Jordan
9, Jordan
56, Jordan
56, Jordan
6700, Jordan
980, Jordan
23, Jordan
185, Jordan
110, Jordan
1, Jordan
10, Jordan
44, Jordan
14, Jordan
36, Jordan
2, Jordan
1, Jordan
2, Jordan
13, Jordan
9, Jordan
19, Jordan
2, Jordan
8, Jordan
15, Jordan
2, Jordan
64, Jordan
186, Jordan
136, Jordan
4, Jordan
3, Jordan
4, Jordan
857, Jordan
118, Jordan
12, Jordan
46, Jordan
140, Jordan
7, Jordan
704, Jordan
644, Jordan
142, Jordan
65, Jordan
1, Jordan
1039, Jordan
272, Jordan
3, Jordan
104, Jordan
749, Jordan
100, Jordan
9, Jordan
916, Jordan
133, Jordan
7, Jordan
316, Jordan
11, Jordan
8, Jordan
507, Jordan
103, Jordan
14, Jordan
23, Jordan
28, Jordan
56, Jordan
2005, Jordan
358, Jordan
23, Jordan
20, Jordan
1104, Jordan
227, Jordan
21, Jordan
29, Jordan
237, Jordan
7, Jordan
450, Jordan
132, Jordan
1010, Jordan
3962, Jordan
157, Jordan
969, Jordan
182, Jordan
111, Jordan
87, Jordan
89, Jordan
78, Jordan
41, Jordan
3736, Jordan
516, Jordan
20, Jordan
450, Jordan
35, Jordan
22, Jordan
13, Jordan
119, Jordan
15, Jordan
5, Jordan
24, Jordan
11, Jordan
27, Jordan
267, Jordan
15, Jordan
3, Jordan
5, Jordan
22, Jordan
5, Jordan
3480, Jordan
17, Jordan
37, Jordan
335, Jordan
25, Jordan
261, Jordan
202, Jordan
161, Jordan
321, Jordan
59, Jordan
50, Jordan
75, Jordan
42, Jordan
276, Jordan
11, Jordan
41, Jordan
14, Jordan
517, Jordan
1, Jordan
6, Jordan
968, Jordan
106, Jordan
773, Jordan
1, Jordan
403, Jordan
2023, Jordan
647, Jordan
57, Jordan
32, Jordan
58, Jordan
6, Jordan
338, Jordan
28, Jordan
178, Jordan
298, Jordan
143, Jordan
4, Jordan
2, Jordan
2, Jordan
56, Jordan
26, Jordan
4, Jordan
1, Jordan
6, Jordan
6, Jordan
3, Jordan
159, Jordan
697, Jordan
162, Jordan
1157, Jordan
164, Jordan
6, Jordan
34, Jordan
265, Jordan
819, Jordan
87, Jordan
51, Jordan
50, Jordan
80, Jordan
49, Jordan
146, Jordan
1916, Jordan
9, Jordan
329, Jordan
3318, Jordan
68, Jordan
17, Jordan
86, Jordan
49, Jordan
13, Jordan
2, Jordan
455, Jordan
111, Jordan
8, Jordan
47, Jordan
1, Jordan
287, Jordan
120, Jordan
13, Jordan
91, Jordan
203, Jordan
35, Jordan
66, Jordan
87, Jordan
14, Jordan
324, Jordan
304, Jordan
18, Jordan
1, Jordan
4363, Jordan
1, Jordan
43, Jordan
33, Jordan
28, Jordan
6, Jordan
21, Jordan
66, Jordan
5, Jordan
11, Jordan
13, Jordan
14, Jordan
286, Jordan
16, Jordan
264, Jordan
10, Jordan
286, Jordan
1, Jordan
13, Jordan
2214, Jordan
12, Jordan
120, Jordan
6, Jordan
1, Jordan
263, Jordan
170, Jordan
75, Jordan
5, Jordan
8, Jordan
16, Jordan
3, Jordan
30, Jordan
1295, Jordan
124, Jordan
1049, Jordan
109, Jordan
390, Jordan
191, Jordan
32, Jordan
100, Jordan
772, Jordan
43, Jordan
113, Jordan
2209, Jordan
59, Jordan
6035, Jordan
94, Jordan
3, Jordan
10, Jordan
445, Jordan
25, Jordan
682, Jordan
44, Jordan
15, Jordan
8, Jordan
4, Jordan
10, Jordan
2, Jordan
2, Jordan
