brand, type, premium, total_sales, avg_sale_price
Jordan, 16-33, 10, 26, 176
Jordan, 16-33, -42.5, 25, 92
Jordan, 16-33, -28.57, 1, 100
Jordan, 16-33, -55.62, 34, 71
Jordan, 16-33, -21.88, 27, 125
Jordan, 16-33, -0.62, 21, 159
Jordan, 16-33, -36.88, 49, 101
Jordan, 16-33, -32.43, 24, 125
Jordan, 16-33, 150.27, 2, 463
Jordan, 16-33, -22.16, 9, 144
Jordan, 16-33, -55.14, 189, 83
Jordan, Westbrook, 197.84, 25, 551
Jordan, 16-33, -45.41, 76, 101
Jordan, 16-33, -41.08, 117, 109
Jordan, 16-33, -44.32, 9, 103
Jordan, 16-33, -16.76, 46, 154
Jordan, 16-33, 4.32, 172, 193
Jordan, 16-33, -49.38, 3, 81
Jordan, 16-33, -31.35, 262, 127
Jordan, 16-33, -49.73, 182, 93
Jordan, 16-33, 4.86, 215, 194
Jordan, 16-33, -17.3, 2, 153
Jordan, 16-33, -21.62, 44, 145
Jordan, 16-33, -6.25, 35, 150
Jordan, 16-33, -43.12, 30, 91
Jordan, 16-33, -22.5, 114, 124
Jordan, 16-33, -30, 30, 112
Jordan, 16-33, 53.75, 23, 246
Jordan, 16-33, -38.12, 181, 99
Jordan, 16-33, -23.75, 93, 122
Jordan, 16-33, -38.12, 125, 99
Jordan, 16-33, -12.5, 63, 140
Jordan, 16-33, -36.88, 97, 101
Jordan, 16-33, -45, 5, 66
Jordan, 16-33, 0.63, 24, 161
Jordan, 16-33, -54.05, 33, 85
Jordan, 16-33, 15.14, 233, 213
Jordan, Westbrook, -49.73, 235, 93
Jordan, 16-33, -36.22, 67, 118
Jordan, 16-33, -40.54, 77, 110
Jordan, 16-33, 17.71, 81, 206
Jordan, 16-33, 15.43, 1146, 202
Jordan, 16-33, 46.29, 83, 256
Jordan, 16-33, 24.57, 37, 218
Jordan, 16-33, 36, 107, 238
Jordan, 16-33, 110.29, 6, 368
Jordan, 16-33, 4, 43, 182
Jordan, 16-33, 5.14, 177, 184
Jordan, 16-33, 231.25, 4, 530
Jordan, 16-33, 22, 89, 305
Jordan, 16-33, -54, 157, 115
Jordan, 16-33, -3.1, 147, 313
Jordan, 16-33, 28.89, 5, 174
Jordan, 16-33, -28.57, 22, 125
Jordan, 16-33, -19.35, 14, 125
Jordan, 16-33, 0, 1, 150
Jordan, 16-33, -25.14, 14, 131
Jordan, 16-33, -4.8, 7, 119
Jordan, 16-33, 9.73, 129, 203
Jordan, 16-33, 93.33, 29, 435
Jordan, 16-33, -42.5, 70, 115
Jordan, 16-33, -14.05, 6, 159
Jordan, 16-33, 99, 145, 398
Jordan, 16-33, 2.86, 211, 180
Jordan, 16-33, 32.67, 1, 199
Jordan, 16-33, -15.33, 3, 127
Jordan, Other, -18.39, 33, 182
Jordan, Other, -14, 230, 129
Jordan, Other, 9.68, 3, 170
Jordan, Other, 2.86, 17, 144
Jordan, Other, -12, 4, 132
Jordan, Other, 939.67, 7, 3119
Jordan, Other, -20, 1, 100
Jordan, Other, -4.74, 678, 181
Jordan, Other, -37.37, 11, 119
Jordan, Other, 0.5, 9, 201
Jordan, Other, -33.68, 31, 126
Jordan, Other, -24.57, 6, 132
Jordan, Other, -18.24, 16, 139
Jordan, Other, 9.41, 2, 186
Jordan, Other, -23.53, 18, 130
Jordan, Other, -21.76, 6, 133
Jordan, Other, -20, 6, 96
Jordan, Other, -25.29, 11, 127
Jordan, Other, -30, 19, 119
Jordan, Other, -24.44, 4, 136
Jordan, Other, -48.43, 14, 115
Jordan, Other, -6.25, 1, 150
Jordan, Other, -19.37, 10, 129
Jordan, Other, -21.82, 16, 129
Jordan, Other, -28.75, 12, 114
Jordan, Other, -29.7, 36, 116
Jordan, Other, -58.33, 1, 50
Jordan, Other, -8.67, 9, 137
Jordan, Other, -26.06, 137, 122
Jordan, Other, -33.33, 13, 110
Jordan, Other, -47.5, 4, 84
Jordan, Other, -4.24, 8, 158
Jordan, Other, -27.5, 4, 116
Jordan, Other, 40.62, 1, 225
Jordan, Other, -35.62, 6, 103
Jordan, Other, -16.97, 470, 137
Jordan, Other, -32.73, 17, 111
Jordan, Other, -18.75, 3, 130
Jordan, Other, -33.33, 69, 110
Jordan, Other, 49.33, 96, 224
Jordan, Other, -21, 82, 79
Jordan, Other, -8, 8, 92
Jordan, Other, -18.67, 3, 122
Jordan, Other, -5.52, 3, 137
Jordan, Other, 26.67, 2, 190
Jordan, Other, -34.67, 2, 98
Jordan, Other, -60.74, 2, 53
Jordan, Other, -8.67, 3, 137
Jordan, Other, -32.57, 5, 118
Jordan, Other, -41, 10, 59
Jordan, Other, -42.5, 20, 92
Jordan, Other, -44.38, 52, 89
Jordan, Other, 8.7, 13, 125
Jordan, Other, -45.63, 23, 87
Jordan, Other, 0, 1, 160
Jordan, Other, 0, 2, 160
Jordan, Other, -13.33, 4, 130
Jordan, Other, -41.08, 15, 109
Jordan, Other, -36.25, 27, 102
Jordan, Other, -56, 10, 66
Jordan, Other, 9.38, 2, 175
Jordan, Other, -46.67, 5, 80
Jordan, Other, -18.18, 1, 90
Jordan, Other, -40.91, 2, 65
Jordan, Other, -31, 6, 138
Jordan, Other, -55, 3, 90
Jordan, Other, -9.09, 1, 100
Jordan, Other, -55.38, 2, 58
Jordan, Other, 2.5, 18, 123
Jordan, Other, -23, 1, 77
Jordan, Other, -50, 1, 60
Jordan, Other, -29.23, 11, 92
Jordan, Other, -59.23, 2, 53
Jordan, Other, -43.08, 8, 74
Jordan, Other, 9.09, 1, 120
Jordan, Other, -40.59, 34, 101
Jordan, Other, -52.94, 23, 80
Jordan, Other, -61.18, 16, 66
Jordan, Other, -44.71, 51, 94
Jordan, Other, -58.33, 1, 50
Jordan, Other, -55.83, 2, 53
Jordan, Other, 0.83, 5, 121
Jordan, Other, -65.6, 13, 129
Jordan, Other, -9.33, 19, 136
Jordan, Other, -39.33, 18, 91
Jordan, Other, -39.33, 41, 91
Jordan, Other, -58.22, 55, 94
Jordan, Other, -42.16, 7, 107
Jordan, Other, -62.22, 1, 85
Jordan, Other, -71.11, 8, 65
Jordan, Other, -19.33, 1, 121
Jordan, Other, -50.27, 18, 92
Jordan, Other, -29.19, 8, 131
Jordan, Other, -40, 2, 90
Jordan, Other, -63.33, 36, 55
Jordan, Other, -50, 1, 60
Jordan, Other, -43.33, 1, 85
Jordan, Other, -59.29, 6, 57
Jordan, Other, -50, 41, 70
Jordan, Other, -55.17, 1, 65
Jordan, Other, -25.52, 6, 108
Jordan, Other, -66.9, 2, 48
Jordan, Other, -40, 13, 87
Jordan, Other, -65.52, 3, 50
Jordan, Other, -57.14, 28, 60
Jordan, Other, -60.67, 4, 59
Jordan, Other, -18.67, 8, 122
Jordan, Other, -59.33, 59, 61
Jordan, Other, -43.24, 104, 105
Jordan, Other, -51.35, 194, 90
Jordan, Other, -30.81, 10, 128
Jordan, Other, -4.86, 29, 176
Jordan, Other, -1.08, 25, 183
Jordan, Other, 12, 103, 168
Jordan, Other, -53.33, 324, 70
Jordan, Other, -54.67, 9, 68
Jordan, Other, -10, 5, 135
Jordan, Other, -56.88, 3, 69
Jordan, Other, -66.88, 9, 53
Jordan, Other, 21.74, 1, 140
Jordan, Other, 43.48, 1, 165
Jordan, Other, -56.52, 9, 50
Jordan, Other, -53.51, 1, 86
Jordan, Other, -51.89, 4, 89
Jordan, Other, -36, 1, 96
Jordan, Other, -50.67, 12, 74
Jordan, Other, -52.44, 35, 107
Jordan, Other, -51.89, 18, 89
Jordan, Other, -10, 1, 45
Jordan, Other, -48.28, 1, 30
Jordan, Other, -18, 72, 41
Jordan, Other, 36, 21, 68
Jordan, Other, 147.69, 61, 161
Jordan, Other, 2.67, 16, 77
Jordan, Other, -77.5, 1, 27
Jordan, Other, -18.18, 2, 90
Jordan, Other, -39.29, 3, 85
Jordan, Other, -27.14, 6, 102
Jordan, Other, -22.86, 10, 108
Jordan, Other, -53.6, 2, 58
Jordan, Other, -53.6, 9, 58
Jordan, Other, -10, 26, 126
Jordan, Other, -23.64, 4, 84
Jordan, Other, -42, 10, 87
Jordan, Other, -30, 11, 112
Jordan, Other, -6.67, 8, 140
Jordan, Other, -32, 17, 102
Jordan, Other, -26, 482, 111
Jordan, Other, -20, 15, 88
Jordan, Other, -9.33, 4, 68
Jordan, Other, -11.25, 631, 142
Jordan, Other, 16.25, 21, 186
Jordan, Other, 22.73, 2, 135
Jordan, Other, -4.67, 81, 143
Jordan, Other, 28.75, 3, 206
Jordan, Other, 11.87, 1105, 179
Jordan, Other, -12.67, 53, 131
Jordan, Other, -26.67, 37, 110
Jordan, Other, -17.33, 271, 124
Jordan, Other, -10.91, 50, 98
Jordan, Other, -11.33, 12, 133
Jordan, Other, -9.09, 1, 100
Jordan, Other, -20, 65, 120
Jordan, Other, -32, 409, 102
Jordan, Other, -27.27, 38, 80
Jordan, Other, 6.67, 1, 80
Jordan, Other, -27.27, 1, 40
Jordan, Other, 37.5, 1776, 220
Jordan, Other, 5.62, 943, 169
Jordan, Other, -33.13, 319, 107
Jordan, Other, -29.09, 11, 78
Jordan, Other, -26.67, 1, 55
Jordan, Other, 0, 752, 160
Jordan, Other, 23.64, 4, 136
Jordan, Other, 60, 2, 240
Jordan, Other, -65.22, 1, 40
Jordan, Other, 1.43, 28, 142
Jordan, Other, -43.08, 2, 74
Jordan, Other, -16.67, 2, 100
Jordan, Other, -59.5, 3, 81
Jordan, Other, -34.5, 9, 131
Jordan, Other, -35.62, 4, 103
Jordan, Other, -45.19, 6, 74
Jordan, Other, -57.86, 1, 59
Jordan, Other, -48.28, 4, 75
Jordan, Other, 21.05, 2, 115
Jordan, Other, -39.29, 4, 85
Jordan, Other, -31.82, 1, 75
Jordan, Other, -28.57, 1, 100
Jordan, Other, -85.75, 17, 57
Jordan, Other, -83.75, 2, 65
Jordan, Other, -84.25, 2, 63
Jordan, Other, -44.38, 31, 89
Jordan, Other, -44.67, 29, 83
Jordan, Other, -39.33, 5, 91
Jordan, Other, -36.67, 14, 95
Jordan, Other, -26.25, 10, 118
Jordan, Other, -34.38, 3, 105
Jordan, Other, -24.38, 13, 121
Jordan, Other, -32.5, 15, 108
Jordan, Other, 4.29, 7, 146
Jordan, Other, -2.86, 13, 136
Jordan, Other, -9.29, 8, 127
Jordan, Other, -37.14, 1, 88
Jordan, Other, 20.71, 5, 169
Jordan, Other, -17.14, 4, 116
Jordan, Other, -0.71, 4, 139
Jordan, Other, -30.71, 7, 97
Jordan, Other, -32.14, 1, 95
Jordan, Other, -20, 8, 112
Jordan, Other, -47.14, 1, 74
Jordan, Other, 15.38, 3, 150
Jordan, Other, -32.5, 20, 108
Jordan, Other, -18.13, 6, 131
Jordan, Other, -4.37, 5, 153
Jordan, Other, -34.5, 1, 131
Jordan, Other, -41.14, 11, 103
Jordan, Other, -25.14, 57, 131
Jordan, Other, -57.6, 13, 53
Jordan, Other, -24, 4, 133
Jordan, Other, -38.86, 145, 107
Jordan, Other, 7.14, 1, 150
Jordan, Other, -46.43, 1, 75
Jordan, Other, -39.29, 2, 85
Jordan, Other, -39.33, 5, 91
Jordan, Other, -50, 7, 70
Jordan, Other, -40.71, 2, 83
Jordan, Other, -27.78, 6, 130
Jordan, Other, -21.54, 5, 102
Jordan, Other, -10, 2, 99
Jordan, Other, -12.8, 8, 109
Jordan, Other, -35, 5, 91
Jordan, Other, -56.8, 2, 54
Jordan, Other, -48.57, 16, 72
Jordan, Other, -57.86, 2, 59
Jordan, Other, -54.17, 1, 55
Jordan, Other, -18.33, 6, 98
Jordan, Other, 31.43, 78, 230
Jordan, Other, 38.29, 75, 242
Jordan, Other, 28.57, 75, 225
Jordan, Other, -35.71, 1, 90
Jordan, Other, -38.57, 25, 86
Jordan, Other, -48.82, 25, 87
Jordan, Other, -32.14, 55, 95
Jordan, Other, -39.13, 2, 70
Jordan, Other, -50.71, 15, 69
Jordan, Other, -46.67, 9, 64
Jordan, Other, -78.57, 1, 30
Jordan, Other, -15.33, 21, 127
Jordan, Other, -76.92, 1, 30
Jordan, Other, -41.54, 1, 76
Jordan, Other, 4.67, 15, 157
Jordan, Other, -39.23, 34, 79
Jordan, Other, -48.33, 5, 62
Jordan, Other, 175.71, 6, 386
Jordan, Other, -56.43, 19, 61
Jordan, Other, -47.5, 6, 63
Jordan, Other, -63.57, 25, 51
Jordan, Other, -49.29, 10, 71
Jordan, Other, -27, 2, 73
Jordan, Other, -54.29, 4, 64
Jordan, Westbrook, -36.36, 2, 70
Jordan, Westbrook, -29.23, 2, 92
Jordan, Westbrook, -43.57, 6, 79
Jordan, Westbrook, -62.86, 14, 52
Jordan, Westbrook, 17, 37, 117
Jordan, Westbrook, 7, 3, 107
Jordan, Other, 18.4, 14, 148
Jordan, Other, 25.6, 746, 157
Jordan, Other, 34.12, 23, 114
Jordan, Other, -18.4, 103, 102
Jordan, Other, 30.53, 2, 124
Jordan, Other, -2.4, 80, 122
Jordan, Other, -43.2, 33, 71
Jordan, Other, -45.26, 2, 52
Jordan, Other, -35.2, 92, 81
Jordan, Other, -2.11, 3, 93
Jordan, Other, -9.6, 5, 113
Jordan, Other, 38.4, 5, 173
Jordan, Other, -39.2, 92, 76
Jordan, Other, 89.47, 2, 180
Jordan, Other, -37.6, 2, 78
Jordan, Other, -36, 6, 80
Jordan, Other, -54.4, 15, 57
Jordan, Other, -35.65, 20, 74
Jordan, Other, 13.04, 8, 130
Jordan, Other, -13.04, 19, 100
Jordan, Other, 53.33, 37, 184
Jordan, Other, -43.48, 38, 65
Jordan, Other, -3.2, 51, 121
Jordan, Other, 8, 458, 135
Jordan, Other, -23.2, 17, 96
Jordan, Other, -23.2, 14, 96
Jordan, Other, -31.2, 84, 86
Jordan, Other, -13.6, 66, 108
Jordan, Other, 47.5, 421, 295
Jordan, Other, -6.4, 143, 117
Jordan, Other, 6.15, 4, 138
Jordan, Other, 0, 88, 125
Jordan, Other, -42.78, 8, 103
Jordan, Other, -55, 1, 54
Jordan, Other, -20, 1, 120
Jordan, Other, -58.57, 2, 58
Jordan, Other, -49.33, 28, 76
Jordan, Other, -33.33, 1, 110
Jordan, Other, -44, 6, 70
Jordan, Westbrook, -68.57, 21, 44
Jordan, Other, -44.76, 1, 58
Jordan, Other, -43.33, 2, 102
Jordan, Other, -40, 1, 90
Jordan, Other, -45.45, 1, 60
Jordan, Other, -40, 4, 66
Jordan, Other, -28.18, 12, 79
Jordan, Other, -35.62, 9, 103
Jordan, Other, 9.52, 4, 115
Jordan, Other, -46.67, 16, 80
Jordan, Other, -59.09, 1, 45
Jordan, Other, -58.89, 4, 74
Jordan, Other, -56.36, 11, 48
Jordan, Other, -40.91, 2, 65
Jordan, Other, -54.55, 6, 50
Jordan, Other, -48.18, 5, 57
Jordan, Other, -34.74, 1, 62
Jordan, Other, -40.77, 1, 77
Jordan, Other, -55.45, 1, 49
Jordan, Other, -30.43, 1, 80
Jordan, Other, -53.08, 2, 61
Jordan, Other, -45, 38, 88
Jordan, Other, -24.33, 5, 227
Jordan, Other, -65.38, 1, 45
Jordan, Other, -57.27, 3, 47
Jordan, Other, -54.55, 1, 50
Jordan, Other, -54.55, 3, 50
Jordan, Other, -53.08, 1, 61
Jordan, Other, -42.31, 1, 75
Jordan, Other, -60.87, 1, 45
Jordan, Other, -60, 1, 50
Jordan, Other, -60.44, 16, 89
Jordan, Other, -61.78, 4, 86
Jordan, Other, -50, 1, 80
Jordan, Other, -5.45, 1, 104
Jordan, Other, -67.22, 2, 59
Jordan, Other, 0, 1, 50
Jordan, Other, -30, 3, 35
Jordan, Other, -10, 2, 45
Jordan, Other, 3.45, 1, 60
Jordan, Other, -18.97, 5, 47
Jordan, Other, -13.79, 1, 50
Jordan, Other, -41.9, 4, 61
Jordan, Other, -36.43, 17, 89
Jordan, Other, -44.62, 3, 72
Jordan, Other, -52.31, 20, 62
Jordan, Other, -33.85, 1, 86
Jordan, Other, -42.31, 1, 75
Jordan, Other, -55.38, 6, 58
Jordan, Other, -60.71, 1, 55
Jordan, Other, 21.33, 3, 182
Jordan, Other, -5.71, 7, 132
Jordan, Other, -61.88, 1, 61
Jordan, Other, -59.38, 2, 65
Jordan, Other, -33.91, 1, 76
Jordan, Other, -45.71, 7, 76
Jordan, Other, -40, 7, 84
Jordan, Other, -47.2, 1, 66
Jordan, Other, -58.13, 13, 67
Jordan, Other, -71.67, 2, 51
Jordan, Other, 2, 2, 153
Jordan, Other, -32, 2, 85
Jordan, Other, -43.33, 3, 68
Jordan, Other, -58.33, 1, 50
Jordan, Other, -40.91, 2, 65
Jordan, Other, -27.27, 2, 80
Jordan, Other, -46, 4, 54
Jordan, Other, -50, 2, 50
Jordan, Other, -57.14, 2, 60
Jordan, Other, -41.67, 5, 70
Jordan, Other, -47.2, 2, 66
Jordan, Other, 0, 1, 135
Jordan, Other, -63.64, 1, 40
Jordan, Packs, 97.5, 118, 395
Jordan, Packs, -42.6, 52, 287
Jordan, Packs, -32, 128, 204
Jordan, Packs, -5.81, 19, 292
Jordan, Packs, 21.94, 70, 378
Jordan, Packs, 120.32, 216, 683
Jordan, Packs, -7.42, 35, 287
Jordan, Packs, 8.39, 20, 336
Jordan, Packs, 35.16, 29, 419
Jordan, Packs, 17.74, 40, 365
Jordan, Packs, 23.87, 41, 384
Jordan, Packs, 50, 2, 300
Jordan, Packs, 22.9, 41, 381
Jordan, Packs, -2.26, 27, 303
Jordan, Packs, 13.55, 37, 352
Jordan, Packs, -60, 1, 80
Jordan, Packs, 117.5, 9, 435
Jordan, Packs, 209.46, 81, 916
Jordan, Packs, 35.81, 44, 421
Jordan, Packs, -31.43, 65, 240
Jordan, Packs, 196.89, 82, 668
Jordan, Packs, 17.14, 174, 410
Jordan, Packs, -50.14, 19, 349
Jordan, Packs, 174.19, 62, 850
Jordan, Packs, -14.6, 158, 427
Jordan, Packs, -33, 739, 335
Jordan, Packs, 109, 133, 836
Jordan, Spizike, -43.43, 14, 99
Jordan, Spizike, -33.71, 11, 116
Jordan, Spizike, -9.14, 29, 159
Jordan, Spizike, -40.54, 2, 110
Jordan, Spizike, -35.14, 1, 120
Jordan, Spizike, -21.14, 45, 138
Jordan, Spizike, -61.71, 1, 67
Jordan, Spizike, -30.29, 4, 122
Jordan, Spizike, -28, 14, 126
Jordan, Spizike, -12.57, 24, 153
Jordan, Spizike, -41.71, 9, 102
Jordan, Spizike, -20, 22, 140
Jordan, Spizike, -21.14, 2, 138
Jordan, Spizike, -13.71, 6, 151
Jordan, Spizike, -49.14, 3, 89
Jordan, Spizike, -29.14, 15, 124
Jordan, Spizike, -14.86, 9, 149
Jordan, Spizike, -18.86, 12, 142
Jordan, Spizike, -27.43, 61, 127
Jordan, Spizike, -17.71, 16, 144
Jordan, Spizike, -28, 18, 126
Jordan, Spizike, -1.71, 13, 172
Jordan, Spizike, -48, 1, 65
Jordan, Spizike, -28.57, 32, 125
Jordan, Spizike, -16.57, 52, 146
Jordan, Spizike, -34.86, 10, 114
Jordan, Spizike, -28, 53, 126
Jordan, Spizike, -20, 6, 140
Jordan, Spizike, -26.29, 19, 129
Jordan, Spizike, -41.14, 39, 103
Jordan, Spizike, -53.6, 20, 58
Jordan, Spizike, -50.86, 306, 86
Jordan, Spizike, -53.6, 22, 58
Jordan, Spizike, -36, 4, 80
Jordan, Spizike, -54.86, 156, 79
Jordan, Spizike, -52, 121, 84
Jordan, Spizike, -52, 2, 60
Jordan, Spizike, -26.29, 82, 129
Jordan, Spizike, -22.4, 3, 97
Other, Asics, -45.33, 5, 82
Other, Asics, -54.26, 3, 59
Other, Asics, -33, 5, 67
Other, Asics, -61.54, 1, 50
Other, Asics, -30.91, 49, 114
Other, Asics, -65.62, 3, 55
Other, Asics, 12.67, 6, 169
Other, Asics, 62.07, 6, 235
Other, Asics, 336.92, 3, 568
Other, Asics, 130.77, 1, 300
Other, Asics, 507.27, 3, 668
Other, Asics, -13.75, 25, 138
Other, Asics, -10.59, 5, 152
Other, Asics, -37.5, 1, 75
Other, Asics, 3.89, 17, 187
Other, Asics, 3.89, 15, 187
Other, Asics, -40.74, 2, 80
Other, Asics, -12.59, 3, 118
Other, Asics, 40.33, 23, 428
Other, Asics, 71.48, 21, 523
Other, Asics, -1.54, 22, 128
Other, Asics, -8.48, 8, 151
Other, Asics, -16.85, 33, 153
Other, Asics, 2.29, 27, 179
Other, Asics, -36.92, 9, 82
Other, Asics, 63.57, 6, 229
Other, Asics, -41.67, 2, 70
Other, Asics, -29.37, 4, 113
Other, Asics, -21.5, 34, 157
Other, Asics, -6, 29, 188
Other, Asics, -77.5, 1, 27
Other, Asics, 320.59, 31, 715
Other, Asics, 17.5, 1, 235
Other, Asics, 400, 1, 1000
Other, Asics, -27.43, 13, 127
Other, Asics, -15, 20, 136
Other, Asics, 0, 1, 175
Other, Asics, -10, 30, 135
Other, Asics, -13.75, 19, 138
Other, Asics, -14, 29, 172
Other, Asics, 42.31, 2, 185
Other, Asics, -13.33, 35, 130
Other, Asics, -16.67, 30, 125
Other, Asics, 80.77, 16, 235
Other, Asics, 21.67, 29, 219
Other, Asics, 13.99, 1, 220
Other, Asics, -14.51, 6, 165
Other, Asics, -21.18, 22, 134
Other, Asics, 34.71, 23, 229
Other, Asics, 42.35, 18, 242
Other, Asics, 58.46, 12, 206
Other, Asics, -18.33, 6, 98
Other, Asics, 788.89, 1, 800
Other, Asics, -41.87, 3, 93
Other, Asics, 37.86, 78, 193
Other, Asics, 72.14, 126, 241
Other, Asics, 72.67, 3, 259
Other, Asics, 59.5, 25, 319
Other, Asics, -9.23, 3, 177
Other, Asics, 22.5, 12, 147
Other, Asics, -11.11, 25, 160
Other, Asics, 48.12, 23, 237
Other, Asics, 576.47, 1, 1150
Other, Asics, 87.22, 7, 337
Other, Asics, 124.32, 6, 332
Other, Asics, -5.45, 15, 156
Other, Asics, 24.62, 30, 162
Other, Asics, -11.89, 59, 163
Other, Asics, 6.67, 20, 160
Other, Asics, 18.6, 123, 153
Other, Asics, -41.67, 13, 105
Other, Asics, 5.33, 120, 237
Other, Asics, 1.33, 96, 228
Other, Asics, -14.67, 99, 192
Other, Asics, -11.67, 17, 106
Other, Asics, -16.92, 7, 108
Other, Asics, 245.38, 1, 449
Other, Asics, -57.33, 9, 64
Other, Asics, -27.46, 9, 140
Other, Asics, -40, 10, 90
Other, Asics, -62.5, 2, 60
Other, Asics, 57.5, 24, 252
Other, Asics, -33.08, 54, 87
Other, Asics, 75.88, 21, 299
Other, Asics, 50.4, 7, 376
Other, Asics, 6.25, 23, 170
Other, Asics, -9.38, 6, 145
Other, Asics, -10, 20, 144
Other, Asics, 36.25, 13, 218
Other, Asics, -40.62, 54, 95
Other, Asics, 10, 11, 165
Other, Asics, 49.33, 26, 224
Other, Asics, 10.67, 22, 166
Other, Asics, 595.65, 1, 800
Other, Asics, 271.33, 17, 557
Other, Asics, 13.54, 54, 369
Other, Asics, 53.85, 37, 500
Other, Asics, 523.08, 4, 810
Other, Asics, 332.5, 4, 519
Other, Asics, 648.46, 6, 973
Other, Asics, 100.69, 7, 291
Other, Asics, 341.38, 8, 640
Other, Asics, 185.52, 16, 414
Other, Asics, 183.45, 14, 411
Other, Asics, 32, 57, 330
Other, Asics, 709.52, 2, 850
Other, Asics, 103.6, 40, 509
Other, Asics, 9.6, 72, 274
Other, Asics, 106.15, 2, 268
Other, Asics, 333.91, 1, 499
Other, Asics, -34.17, 6, 79
Other, Asics, 206, 12, 459
Other, Asics, -23.85, 7, 99
Other, Asics, 53.85, 1, 200
Other, Asics, -25, 2, 120
Other, Asics, 36.25, 2, 218
Other, Asics, 18.52, 22, 160
Other, Asics, -9.33, 17, 136
Other, Asics, -31.11, 20, 124
Other, Asics, 166.67, 1, 400
Other, Asics, 84, 6, 414
Other, Asics, 17.5, 19, 188
Other, Asics, 18.12, 23, 189
Other, Asics, -62.5, 254, 60
Other, Asics, 35.33, 18, 203
Other, Asics, 194.12, 1, 500
Other, Asics, -24.62, 2, 98
Other, Asics, -16.92, 6, 108
Other, Asics, 6.67, 63, 192
Other, Asics, -33, 3, 67
Other, Asics, 80, 16, 180
Other, Asics, 25, 5, 150
Other, Asics, -7.27, 8, 153
Other, Asics, -39.29, 8, 85
Other, Asics, -17.86, 15, 115
Other, Asics, 7.33, 12, 161
Other, Asics, -53.33, 44, 70
Other, Asics, -40.67, 104, 89
Other, Asics, -46.25, 10, 86
Other, Asics, 37.06, 9, 233
Other, Asics, -44.17, 4, 67
Other, Asics, -1.76, 16, 167
Other, Asics, -32.94, 35, 114
Other, Asics, -30.67, 3, 104
Other, Asics, 113.53, 13, 363
Other, Asics, -10.62, 21, 143
Other, Asics, -25, 13, 120
Other, Asics, 4.71, 17, 178
Other, Asics, 32.94, 16, 226
Other, Asics, -59.23, 2, 53
Other, Asics, -28.46, 2, 93
Other, Asics, -14.62, 5, 111
Other, Asics, -42.31, 2, 75
Other, Asics, -14.71, 9, 145
Other, Asics, 7.06, 19, 182
Other, Asics, -22.29, 112, 136
Other, Asics, -26.67, 12, 132
Other, Asics, -32.9, 5, 104
Other, Asics, -34.29, 15, 92
Other, Asics, -30.86, 13, 121
Other, Asics, -36.15, 2, 83
Other, Asics, -48.33, 9, 93
Other, Asics, -23.64, 8, 126
Other, Asics, 100, 4, 340
Other, Asics, 20.77, 10, 157
Other, Asics, -26.67, 8, 110
Other, Asics, -32, 9, 102
Other, Asics, 40.77, 8, 183
Other, Asics, -15.38, 9, 110
Other, Asics, 4.62, 6, 136
Other, Asics, 19.35, 8, 185
Other, Asics, -80.77, 1, 25
Other, Asics, -34.12, 7, 112
Other, Asics, -30.59, 6, 118
Other, Asics, -11.25, 46, 142
Other, Asics, -16.87, 33, 133
Other, Asics, -0.59, 56, 169
Other, Asics, 4.12, 56, 177
Other, Asics, 178.12, 13, 445
Other, Asics, 56.92, 18, 204
Other, Asics, -46.92, 13, 69
Other, Asics, 6.49, 6, 197
Other, Asics, 20, 18, 174
Other, Asics, -25.38, 59, 97
Other, Asics, -60, 10, 64
Other, Asics, -17.06, 26, 141
Other, Asics, -49.09, 11, 84
Other, Asics, -43.12, 9, 91
Other, Asics, -5.33, 5, 142
Other, Asics, -38.67, 5, 92
Other, Asics, 2.67, 56, 154
Other, Asics, -10, 3, 117
Other, Asics, -53.85, 1, 60
Other, Asics, -48.28, 1, 75
Other, Asics, 13.33, 16, 170
Other, Asics, -58.33, 1, 50
Other, Asics, -15.76, 65, 139
Other, Asics, 57.3, 4, 291
Other, Asics, 107.78, 15, 187
Other, Asics, -56.11, 6, 79
Other, Asics, -41.18, 1, 100
Other, Asics, -27.69, 8, 94
Other, Asics, 106.15, 3, 402
Other, Asics, -80, 1, 30
Other, Asics, -17.78, 34, 148
Other, Asics, -8.33, 28, 165
Other, Asics, -52.14, 3, 67
Other, Asics, -45.83, 1, 65
Other, Asics, -42.64, 4, 74
Other, Asics, -17.5, 5, 99
Other, Asics, 13.64, 1, 125
Other, Asics, -24.67, 7, 113
Other, Asics, -1.05, 25, 282
Other, Asics, 19.65, 48, 341
Other, Asics, -8.77, 25, 260
Other, Asics, -29, 4, 213
Other, Asics, -7, 7, 279
Other, Asics, -29.33, 2, 212
Other, Asics, 12.67, 2, 338
Other, Asics, -3.33, 16, 116
Other, Asics, -39.17, 3, 73
Other, Asics, -6.9, 4, 135
Other, Asics, -24.38, 23, 121
Other, Asics, -7.5, 8, 111
Other, Asics, -19.29, 2, 113
Other, Asics, -10.91, 8, 147
Other, Asics, 27.78, 16, 115
Other, Asics, 17.84, 110, 218
Other, Asics, 103.79, 143, 430
Other, Asics, 185.31, 5, 602
Other, Asics, 15.33, 133, 173
Other, Asics, 33.77, 23, 206
Other, Asics, -16.67, 2, 75
Other, Asics, -28.57, 1, 100
