brand, total_sales, type
Jordan, 121, 8
Jordan, 2, 8
Jordan, 81, 8
Jordan, 347, 8
Jordan, 103, 8
Jordan, 5, 8
Jordan, 705, 8
Jordan, 77, 8
Jordan, 1, 8
Jordan, 8, 8
Jordan, 567, 8
Jordan, 50, 8
Jordan, 343, 8
Jordan, 36, 8
Jordan, 1265, 8
Jordan, 152, 8
Jordan, 5, 8
Jordan, 3, 8
Jordan, 832, 8
Jordan, 6, 8
Jordan, 1, 8
Jordan, 1045, 8
Jordan, 16, 8
Jordan, 16, 8
Jordan, 1, 8
Jordan, 8, 8
Jordan, 2, 8
Jordan, 1, 9
Jordan, 248, 9
Jordan, 30, 9
Jordan, 314, 9
Jordan, 49, 9
Jordan, 222, 9
Jordan, 78, 9
Jordan, 7, 9
Jordan, 673, 9
Jordan, 69, 9
Jordan, 162, 9
Jordan, 311, 9
Jordan, 5053, 9
Jordan, 1163, 9
Jordan, 86, 9
Jordan, 72, 9
Jordan, 67, 9
Jordan, 44, 9
Jordan, 18, 9
Jordan, 76, 9
Jordan, 11, 9
Jordan, 261, 9
Jordan, 7, 9
Jordan, 59, 9
Jordan, 12, 9
Jordan, 13, 9
Jordan, 89, 9
Jordan, 27, 9
Jordan, 173, 9
Jordan, 445, 9
Jordan, 21, 9
Jordan, 2, 9
Jordan, 9, 9
Jordan, 4, 9
Jordan, 136, 9
Jordan, 28, 9
Jordan, 135, 9
Jordan, 28, 9
Jordan, 10, 9
Jordan, 1340, 9
Jordan, 68, 9
Jordan, 893, 9
Jordan, 82, 9
Jordan, 6, 9
Jordan, 95, 9
Jordan, 67, 9
Jordan, 64, 9
Jordan, 81, 9
Jordan, 44, 9
Jordan, 68, 9
Jordan, 14, 9
Jordan, 7, 9
Jordan, 17, 9
Jordan, 35, 9
Jordan, 19, 9
Jordan, 17, 9
Jordan, 19, 9
Jordan, 38, 9
Jordan, 1, 9
Jordan, 7, 9
Jordan, 155, 9
Jordan, 356, 9
Jordan, 1207, 9
Jordan, 96, 9
Jordan, 191, 9
Jordan, 11, 9
Jordan, 3, 9
Jordan, 1, 9
Jordan, 13, 8
Jordan, 2, 8
Jordan, 7, 8
Jordan, 1, 8
Jordan, 1, 10
Jordan, 2, 10
Jordan, 4, 10
Jordan, 2, 10
Jordan, 3, 10
Jordan, 1, 10
Jordan, 10, 10
Jordan, 11, 10
Jordan, 103, 10
Jordan, 497, 10
Jordan, 257, 10
Jordan, 36, 10
Jordan, 221, 10
Jordan, 142, 10
Jordan, 28, 10
Jordan, 375, 10
Jordan, 2, 10
Jordan, 106, 10
Jordan, 582, 10
Jordan, 60, 10
Jordan, 496, 10
Jordan, 389, 10
Jordan, 16, 10
Jordan, 26, 10
Jordan, 878, 10
Jordan, 74, 10
Jordan, 6, 10
Jordan, 3, 10
Jordan, 38, 10
Jordan, 3, 10
Jordan, 259, 10
Jordan, 1230, 10
Jordan, 123, 10
Jordan, 14, 10
Jordan, 93, 10
Jordan, 6, 10
Jordan, 155, 10
Jordan, 15, 10
Jordan, 31, 10
Jordan, 41, 10
Jordan, 330, 10
Jordan, 56, 10
Jordan, 54, 10
Jordan, 1579, 10
Jordan, 191, 10
Jordan, 28, 10
Jordan, 21, 10
Jordan, 115, 10
Jordan, 9, 10
Jordan, 375, 10
Jordan, 39, 10
Jordan, 121, 10
Jordan, 55, 10
Jordan, 6, 10
Jordan, 16, 10
Jordan, 889, Westbrook
Jordan, 90, Westbrook
Jordan, 8, Westbrook
Jordan, 2, Westbrook
Jordan, 2070, 10
Jordan, 173, 10
Jordan, 23, 10
Jordan, 18, 10
Jordan, 34, 10
Jordan, 69, 10
Jordan, 74, 10
Jordan, 78, 10
Jordan, 288, 10
Jordan, 91, 10
Jordan, 6, 10
Jordan, 921, 10
Jordan, 77, 10
Jordan, 155, 10
Jordan, 44, 10
Jordan, 12, 10
Jordan, 1, 10
Jordan, 1, 10
Jordan, 2, 10
Jordan, 5, 10
Jordan, 59, 10
Jordan, 17, 10
Jordan, 2, 10
Jordan, 16, 10
Jordan, 11, 10
Jordan, 10, 10
Jordan, 3, 10
Jordan, 2, 10
Jordan, 1, 10
Jordan, 1, 11
Jordan, 1, 11
Jordan, 22, 11
Jordan, 12, 11
Jordan, 3054, 11
Jordan, 352, 11
Jordan, 35, 11
Jordan, 33, 11
Jordan, 11281, 11
Jordan, 176, 11
Jordan, 32, 11
Jordan, 26, 11
Jordan, 430, 11
Jordan, 167, 11
Jordan, 189, 11
Jordan, 37, 11
Jordan, 46, 11
Jordan, 32, 11
Jordan, 728, 11
Jordan, 28836, 11
Jordan, 54, 11
Jordan, 9, 11
Jordan, 1, 11
Jordan, 3054, 11
Jordan, 48, 11
Jordan, 433, 11
Jordan, 341, 11
Jordan, 34, 11
Jordan, 18, 11
Jordan, 442, 11
Jordan, 17, 11
Jordan, 1067, 11
Jordan, 122, 11
Jordan, 1568, 11
Jordan, 436, 11
Jordan, 2263, 11
Jordan, 60, 11
Jordan, 9, 11
Jordan, 445, 11
Jordan, 29, 11
Jordan, 37, 11
Jordan, 7, 11
Jordan, 841, 11
Jordan, 158, 11
Jordan, 1037, 11
Jordan, 42, 11
Jordan, 30, 11
Jordan, 98, 11
Jordan, 11, 11
Jordan, 859, 11
Jordan, 170, 11
Jordan, 21, 11
Jordan, 14, 11
Jordan, 1015, 11
Jordan, 198, 11
Jordan, 1, 11
Jordan, 217, 11
Jordan, 16, 11
Jordan, 61, 11
Jordan, 6, 11
Jordan, 10, 11
Jordan, 173, 11
Jordan, 58, 11
Jordan, 43, 11
Jordan, 22, 11
Jordan, 1239, 11
Jordan, 264, 11
Jordan, 5, 11
Jordan, 788, 11
Jordan, 81, 11
Jordan, 39, 11
Jordan, 11, 11
Jordan, 4647, 11
Jordan, 838, 11
Jordan, 69, 11
Jordan, 86, 11
Jordan, 4483, 11
Jordan, 573, 11
Jordan, 151, 11
Jordan, 246, 11
Jordan, 269, 11
Jordan, 11, 11
Jordan, 10, 11
Jordan, 4, 11
Jordan, 13, 11
Jordan, 25, 11
Jordan, 24, 11
Jordan, 175, 11
Jordan, 290, 11
Jordan, 69, 11
Jordan, 155, 11
Jordan, 176, 11
Jordan, 240, 11
Jordan, 20, 11
Jordan, 268, 11
Jordan, 12, 11
Jordan, 313, 11
Jordan, 57, 11
Jordan, 20, 11
Jordan, 433, 11
Jordan, 1, 11
Jordan, 3719, 11
Jordan, 1007, 11
Jordan, 51, 11
Jordan, 49, 11
Jordan, 2, 11
Jordan, 740, 11
Jordan, 71, 11
Jordan, 3, 11
Jordan, 43, 11
Jordan, 235, 11
Jordan, 2036, 11
Jordan, 286, 11
Jordan, 6, 11
Jordan, 1704, 11
Jordan, 229, 11
Jordan, 152, 11
Jordan, 446, 11
Jordan, 241, 11
Jordan, 177, 11
Jordan, 4716, 11
Jordan, 552, 11
Jordan, 103, 11
Jordan, 1191, 11
Jordan, 94, 11
Jordan, 61, 11
Jordan, 4, 11
Jordan, 103, 11
Jordan, 3, 11
Jordan, 58, 11
Jordan, 285, 11
Jordan, 5410, 11
Jordan, 657, 11
Jordan, 153, 11
Jordan, 80, 11
Jordan, 5295, 11
Jordan, 493, 11
Jordan, 9, 11
Jordan, 56, 11
Jordan, 56, 11
Jordan, 6700, 11
Jordan, 980, 11
Jordan, 23, 11
Jordan, 185, 11
Jordan, 110, 11
Jordan, 1, 11
Jordan, 10, 11
Jordan, 44, 11
Jordan, 14, 11
Jordan, 36, 11
Jordan, 2, 11
Jordan, 1, 11
Jordan, 2, 11
Jordan, 13, 11
Jordan, 9, 12
Jordan, 19, 12
Jordan, 2, 12
Jordan, 8, 12
Jordan, 15, 12
Jordan, 2, 12
Jordan, 64, 12
Jordan, 186, 12
Jordan, 136, 12
Jordan, 4, 12
Jordan, 3, 12
Jordan, 4, 12
Jordan, 857, 12
Jordan, 118, 12
Jordan, 12, 12
Jordan, 46, 12
Jordan, 140, 12
Jordan, 7, 12
Jordan, 704, 12
Jordan, 644, 12
Jordan, 142, 12
Jordan, 65, 12
Jordan, 1, 12
Jordan, 1039, 12
Jordan, 272, 12
Jordan, 3, 12
Jordan, 104, 12
Jordan, 749, 12
Jordan, 100, 12
Jordan, 9, 12
Jordan, 916, 12
Jordan, 133, 12
Jordan, 7, 12
Jordan, 316, 12
Jordan, 11, 12
Jordan, 8, 12
Jordan, 507, 12
Jordan, 103, 12
Jordan, 14, 12
Jordan, 23, 12
Jordan, 28, 12
Jordan, 56, 12
Jordan, 2005, 12
Jordan, 358, 12
Jordan, 23, 12
Jordan, 20, 12
Jordan, 1104, 12
Jordan, 227, 12
Jordan, 21, 12
Jordan, 29, 12
Jordan, 237, 12
Jordan, 7, 12
Jordan, 450, 12
Jordan, 132, 12
Jordan, 1010, 12
Jordan, 3962, 12
Jordan, 157, 12
Jordan, 969, 12
Jordan, 182, 12
Jordan, 111, 12
Jordan, 87, 12
Jordan, 89, 12
Jordan, 78, 12
Jordan, 41, 12
Jordan, 3736, 12
Jordan, 516, 12
Jordan, 20, 12
Jordan, 450, 12
Jordan, 35, 12
Jordan, 22, 12
Jordan, 13, 12
Jordan, 119, 12
Jordan, 15, 12
Jordan, 5, 12
Jordan, 24, 12
Jordan, 11, 12
Jordan, 27, 12
Jordan, 267, 12
Jordan, 15, 12
Jordan, 3, 12
Jordan, 5, 12
Jordan, 22, 12
Jordan, 5, 12
Jordan, 3480, 12
Jordan, 17, 12
Jordan, 37, 12
Jordan, 335, 12
Jordan, 25, 12
Jordan, 261, 12
Jordan, 202, 12
Jordan, 161, 12
Jordan, 321, 12
Jordan, 59, 12
Jordan, 50, 12
Jordan, 75, 12
Jordan, 42, 12
Jordan, 276, 12
Jordan, 11, 12
Jordan, 41, 12
Jordan, 14, 12
Jordan, 517, 12
Jordan, 1, 12
Jordan, 6, 12
Jordan, 968, 12
Jordan, 106, 12
Jordan, 773, 12
Jordan, 1, 12
Jordan, 403, 12
Jordan, 2023, 12
Jordan, 647, 12
Jordan, 57, 12
Jordan, 32, 12
Jordan, 58, 12
Jordan, 6, 12
Jordan, 338, 12
Jordan, 28, 12
Jordan, 178, 12
Jordan, 298, 12
Jordan, 143, 12
Jordan, 4, 12
Jordan, 2, 12
Jordan, 2, 12
Jordan, 56, 12
Jordan, 26, 12
Jordan, 4, 13
Jordan, 1, 13
Jordan, 6, 13
Jordan, 6, 13
Jordan, 3, 13
Jordan, 159, 13
Jordan, 697, 13
Jordan, 162, 13
Jordan, 1157, 13
Jordan, 164, 13
Jordan, 6, 13
Jordan, 34, 13
Jordan, 265, 13
Jordan, 819, 13
Jordan, 87, 13
Jordan, 51, 13
Jordan, 50, 13
Jordan, 80, 13
Jordan, 49, 13
Jordan, 146, 13
Jordan, 1916, 13
Jordan, 9, 13
Jordan, 329, 13
Jordan, 3318, 13
Jordan, 68, 13
Jordan, 17, 13
Jordan, 86, 13
Jordan, 49, 13
Jordan, 13, 13
Jordan, 2, 13
Jordan, 455, 13
Jordan, 111, 13
Jordan, 8, 13
Jordan, 47, 13
Jordan, 1, 13
Jordan, 287, 13
Jordan, 120, 13
Jordan, 13, 13
Jordan, 91, 13
Jordan, 203, 13
Jordan, 35, 13
Jordan, 66, 13
Jordan, 87, 13
Jordan, 14, 13
Jordan, 324, 13
Jordan, 304, 13
Jordan, 18, 13
Jordan, 1, 13
Jordan, 4363, 13
Jordan, 1, 13
Jordan, 43, 13
Jordan, 33, 13
Jordan, 28, 13
Jordan, 6, 13
Jordan, 21, 13
Jordan, 66, 13
Jordan, 5, 13
Jordan, 11, 13
Jordan, 13, 13
Jordan, 14, 13
Jordan, 286, 13
Jordan, 16, 13
Jordan, 264, 13
Jordan, 10, 13
Jordan, 286, 13
Jordan, 1, 13
Jordan, 13, 13
Jordan, 2214, 13
Jordan, 12, 13
Jordan, 120, 13
Jordan, 6, 13
Jordan, 1, 13
Jordan, 263, 13
Jordan, 170, 13
Jordan, 75, 13
Jordan, 5, 13
Jordan, 8, 13
Jordan, 16, 13
Jordan, 3, 13
Jordan, 30, 13
Jordan, 1295, 13
Jordan, 124, 13
Jordan, 1049, 13
Jordan, 109, 13
Jordan, 390, 13
Jordan, 191, 13
Jordan, 32, 13
Jordan, 100, 13
Jordan, 772, 13
Jordan, 43, 13
Jordan, 113, 13
Jordan, 2209, 13
Jordan, 59, 13
Jordan, 6035, 13
Jordan, 94, 13
Jordan, 3, 13
Jordan, 10, 13
Jordan, 445, 13
Jordan, 25, 13
Jordan, 682, 13
Jordan, 44, 13
Jordan, 15, 13
Jordan, 8, 13
Jordan, 4, 13
Jordan, 10, 13
Jordan, 2, 13
Jordan, 2, 13
Jordan, 601, 13
Jordan, 4, 13
Jordan, 8, 14
Jordan, 2, 14
Jordan, 13, 14
Jordan, 16, 14
Jordan, 330, 14
Jordan, 14, 14
Jordan, 46, 14
Jordan, 48, 14
Jordan, 17, 14
Jordan, 267, 14
Jordan, 26, 14
Jordan, 47, 14
Jordan, 53, 14
Jordan, 317, 14
Jordan, 36, 14
Jordan, 58, 14
Jordan, 21, 14
Jordan, 405, 14
Jordan, 5, 14
Jordan, 21, 14
Jordan, 4, 14
Jordan, 11, 14
Jordan, 224, 14
Jordan, 10, 14
Jordan, 29, 14
Jordan, 143, 14
Jordan, 7, 14
Jordan, 98, 14
Jordan, 786, 14
Jordan, 521, 14
Jordan, 2456, 14
Jordan, 175, 14
Jordan, 14, 14
Jordan, 14, 14
Jordan, 5, 14
Jordan, 4, 14
Jordan, 1, 15
Jordan, 2, 15
Jordan, 2, 15
Jordan, 1, 15
Jordan, 2, 15
Jordan, 4, 15
Jordan, 2, 15
Jordan, 20, 15
Jordan, 51, 15
Jordan, 17, 15
Jordan, 17, 15
Jordan, 173, 15
Jordan, 91, 15
Jordan, 78, 15
Jordan, 184, 15
Jordan, 1, 15
Jordan, 2, 15
Jordan, 836, 15
Jordan, 3, 15
Jordan, 1, 15
Jordan, 1, 15
Jordan, 14, 15
Jordan, 199, 16-33
Jordan, 1, 16-33
Jordan, 10, 16-33
Jordan, 14, 16-33
Jordan, 5, 16-33
Jordan, 2, 16-33
Jordan, 8, 16-33
Jordan, 1, 16-33
Jordan, 65, 16-33
Jordan, 311, 16-33
Jordan, 89, 16-33
Jordan, 286, 16-33
Jordan, 13, 16-33
Jordan, 11, 16-33
Jordan, 5, 16-33
Jordan, 5, 16-33
Jordan, 6, 16-33
Jordan, 22, 16-33
Jordan, 43, 16-33
Jordan, 63, 16-33
Jordan, 255, 16-33
Jordan, 622, 16-33
Jordan, 327, 16-33
Jordan, 30, 16-33
Jordan, 3, 16-33
Jordan, 8, 16-33
Jordan, 21, 16-33
Jordan, 26, 16-33
Jordan, 762, 16-33
Jordan, 39, 16-33
Jordan, 368, 16-33
Jordan, 382, 16-33
Jordan, 1693, 16-33
Jordan, 411, 16-33
Jordan, 384, 16-33
Jordan, 8, 16-33
Jordan, 9, 16-33
Jordan, 24, 16-33
Jordan, 21, 16-33
Jordan, 12, 16-33
Jordan, 3, 16-33
Jordan, 1, 16-33
Jordan, 1, 16-33
Jordan, 2, 16-33
Jordan, 5, 16-33
Jordan, 6, 16-33
Jordan, 12, 16-33
Jordan, 4, 16-33
Jordan, 16, 16-33
Jordan, 4, 16-33
Jordan, 5, 16-33
Jordan, 77, 16-33
Jordan, 321, 16-33
Jordan, 2, 16-33
Jordan, 7, 16-33
Jordan, 3, 16-33
Jordan, 10, 16-33
Jordan, 20, 16-33
Jordan, 19, 16-33
Jordan, 7, 16-33
Jordan, 30, 16-33
Jordan, 112, 16-33
Jordan, 34, 16-33
Jordan, 1, 16-33
Jordan, 41, 16-33
Jordan, 110, 16-33
Jordan, 26, 16-33
Jordan, 19, 16-33
Jordan, 9, 16-33
Jordan, 42, 16-33
Jordan, 1, 16-33
Jordan, 27, 16-33
Jordan, 7, 16-33
Jordan, 55, 16-33
Jordan, 28, 16-33
Jordan, 2, 16-33
Jordan, 2, 16-33
Jordan, 1, 16-33
Jordan, 1, 16-33
Jordan, 1, 16-33
Jordan, 33, 16-33
Jordan, 41, 16-33
Jordan, 141, 16-33
Jordan, 22, 16-33
Jordan, 9, 16-33
Jordan, 3, 16-33
Jordan, 4, 16-33
Jordan, 24, 16-33
Jordan, 52, 16-33
Jordan, 10, 16-33
Jordan, 345, 16-33
Jordan, 24, 16-33
Jordan, 27, 16-33
Jordan, 37, 16-33
Jordan, 26, 16-33
Jordan, 58, 16-33
Jordan, 43, 16-33
Jordan, 7, 16-33
Jordan, 7, 16-33
Jordan, 12, 16-33
Jordan, 7, 16-33
Jordan, 17, 16-33
Jordan, 53, 16-33
Jordan, 13, 16-33
Jordan, 19, 16-33
Jordan, 30, 16-33
Jordan, 13, 16-33
Jordan, 18, 16-33
Jordan, 11, 16-33
Jordan, 9, 16-33
Jordan, 16, 16-33
Jordan, 3, 16-33
Jordan, 2, 16-33
Jordan, 1, 16-33
Jordan, 7, 16-33
Jordan, 7, 16-33
Jordan, 1, 16-33
Jordan, 18, 16-33
Jordan, 2, Westbrook
Jordan, 10, Westbrook
Jordan, 6, 16-33
Jordan, 13, 16-33
Jordan, 13, 16-33
Jordan, 5, 16-33
Jordan, 49, 16-33
Jordan, 31, 16-33
Jordan, 7, 16-33
Jordan, 27, 16-33
Jordan, 10, 16-33
Jordan, 116, 16-33
Jordan, 17, 16-33
Jordan, 30, 16-33
Jordan, 5, 16-33
Jordan, 34, 16-33
Jordan, 45, 16-33
Jordan, 8, 16-33
Jordan, 219, 16-33
Jordan, 11, 16-33
Jordan, 13, 16-33
Jordan, 15, 16-33
Jordan, 10, 16-33
Jordan, 30, 16-33
Jordan, 86, 16-33
Jordan, 57, 16-33
Jordan, 64, 16-33
Jordan, 63, 16-33
Jordan, 78, 16-33
Jordan, 255, 16-33
Jordan, 77, 16-33
Jordan, 123, 16-33
Jordan, 30, 16-33
Jordan, 129, 16-33
Jordan, 32, 16-33
Jordan, 10, 16-33
Jordan, 32, 16-33
Jordan, 2, 16-33
Jordan, 6, 16-33
Jordan, 95, 16-33
Jordan, 22, 16-33
Jordan, 17, 16-33
Jordan, 34, 16-33
Jordan, 16, 16-33
Jordan, 51, 16-33
Jordan, 8, 16-33
Jordan, 5, 16-33
Jordan, 26, 16-33
Jordan, 25, 16-33
Jordan, 1, 16-33
Jordan, 34, 16-33
Jordan, 27, 16-33
Jordan, 21, 16-33
Jordan, 49, 16-33
Jordan, 24, 16-33
Jordan, 2, 16-33
Jordan, 9, 16-33
Jordan, 189, 16-33
Jordan, 25, Westbrook
Jordan, 76, 16-33
Jordan, 117, 16-33
Jordan, 9, 16-33
Jordan, 46, 16-33
Jordan, 172, 16-33
Jordan, 3, 16-33
Jordan, 262, 16-33
Jordan, 182, 16-33
Jordan, 215, 16-33
Jordan, 2, 16-33
Jordan, 44, 16-33
Jordan, 35, 16-33
Jordan, 30, 16-33
Jordan, 114, 16-33
Jordan, 30, 16-33
Jordan, 23, 16-33
Jordan, 181, 16-33
Jordan, 93, 16-33
Jordan, 125, 16-33
Jordan, 63, 16-33
Jordan, 97, 16-33
Jordan, 5, 16-33
Jordan, 24, 16-33
Jordan, 33, 16-33
Jordan, 233, 16-33
Jordan, 235, Westbrook
Jordan, 67, 16-33
Jordan, 77, 16-33
Jordan, 81, 16-33
Jordan, 1146, 16-33
Jordan, 83, 16-33
Jordan, 37, 16-33
Jordan, 107, 16-33
Jordan, 6, 16-33
Jordan, 43, 16-33
Jordan, 177, 16-33
Jordan, 4, 16-33
Jordan, 89, 16-33
Jordan, 157, 16-33
Jordan, 147, 16-33
Jordan, 5, 16-33
Jordan, 22, 16-33
Jordan, 14, 16-33
Jordan, 1, 16-33
Jordan, 14, 16-33
Jordan, 7, 16-33
Jordan, 129, 16-33
Jordan, 29, 16-33
Jordan, 70, 16-33
Jordan, 6, 16-33
Jordan, 145, 16-33
Jordan, 211, 16-33
Jordan, 1, 16-33
Jordan, 3, 16-33
Jordan, 1, 16-33
Jordan, 1, 16-33
Jordan, 4, 16-33
Jordan, 33, Other
Jordan, 230, Other
Jordan, 3, Other
Jordan, 17, Other
Jordan, 4, Other
Jordan, 7, Other
Jordan, 1, Other
Jordan, 678, Other
Jordan, 11, Other
Jordan, 9, Other
Jordan, 31, Other
Jordan, 6, Other
Jordan, 16, Other
Jordan, 2, Other
Jordan, 18, Other
Jordan, 6, Other
Jordan, 6, Other
Jordan, 11, Other
Jordan, 19, Other
Jordan, 4, Other
Jordan, 14, Other
Jordan, 1, Other
Jordan, 10, Other
Jordan, 16, Other
Jordan, 12, Other
Jordan, 36, Other
Jordan, 1, Other
Jordan, 9, Other
Jordan, 137, Other
Jordan, 13, Other
Jordan, 4, Other
Jordan, 8, Other
Jordan, 4, Other
Jordan, 1, Other
Jordan, 6, Other
Jordan, 470, Other
Jordan, 17, Other
Jordan, 3, Other
Jordan, 69, Other
Jordan, 96, Other
Jordan, 82, Other
Jordan, 8, Other
Jordan, 3, Other
Jordan, 3, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 3, Other
Jordan, 5, Other
Jordan, 10, Other
Jordan, 20, Other
Jordan, 52, Other
Jordan, 13, Other
Jordan, 23, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 4, Other
Jordan, 15, Other
Jordan, 27, Other
Jordan, 10, Other
Jordan, 2, Other
Jordan, 5, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 6, Other
Jordan, 3, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 18, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 11, Other
Jordan, 2, Other
Jordan, 8, Other
Jordan, 1, Other
Jordan, 34, Other
Jordan, 23, Other
Jordan, 16, Other
Jordan, 51, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 5, Other
Jordan, 13, Other
Jordan, 19, Other
Jordan, 18, Other
Jordan, 41, Other
Jordan, 55, Other
Jordan, 7, Other
Jordan, 1, Other
Jordan, 8, Other
Jordan, 1, Other
Jordan, 18, Other
Jordan, 8, Other
Jordan, 2, Other
Jordan, 36, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 6, Other
Jordan, 41, Other
Jordan, 1, Other
Jordan, 6, Other
Jordan, 2, Other
Jordan, 13, Other
Jordan, 3, Other
Jordan, 28, Other
Jordan, 4, Other
Jordan, 8, Other
Jordan, 59, Other
Jordan, 104, Other
Jordan, 194, Other
Jordan, 10, Other
Jordan, 29, Other
Jordan, 25, Other
Jordan, 103, Other
Jordan, 324, Other
Jordan, 9, Other
Jordan, 5, Other
Jordan, 3, Other
Jordan, 9, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 9, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 1, Other
Jordan, 12, Other
Jordan, 35, Other
Jordan, 18, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 72, Other
Jordan, 21, Other
Jordan, 61, Other
Jordan, 16, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 3, Other
Jordan, 6, Other
Jordan, 10, Other
Jordan, 2, Other
Jordan, 9, Other
Jordan, 26, Other
Jordan, 4, Other
Jordan, 10, Other
Jordan, 11, Other
Jordan, 8, Other
Jordan, 17, Other
Jordan, 482, Other
Jordan, 15, Other
Jordan, 4, Other
Jordan, 631, Other
Jordan, 21, Other
Jordan, 2, Other
Jordan, 81, Other
Jordan, 3, Other
Jordan, 1105, Other
Jordan, 53, Other
Jordan, 37, Other
Jordan, 271, Other
Jordan, 50, Other
Jordan, 12, Other
Jordan, 1, Other
Jordan, 65, Other
Jordan, 409, Other
Jordan, 38, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1776, Other
Jordan, 943, Other
Jordan, 319, Other
Jordan, 11, Other
Jordan, 1, Other
Jordan, 752, Other
Jordan, 4, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 28, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 3, Other
Jordan, 9, Other
Jordan, 4, Other
Jordan, 6, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 2, Other
Jordan, 4, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 17, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 31, Other
Jordan, 29, Other
Jordan, 5, Other
Jordan, 14, Other
Jordan, 10, Other
Jordan, 3, Other
Jordan, 13, Other
Jordan, 15, Other
Jordan, 7, Other
Jordan, 13, Other
Jordan, 8, Other
Jordan, 1, Other
Jordan, 5, Other
Jordan, 4, Other
Jordan, 4, Other
Jordan, 7, Other
Jordan, 1, Other
Jordan, 8, Other
Jordan, 1, Other
Jordan, 3, Other
Jordan, 20, Other
Jordan, 6, Other
Jordan, 5, Other
Jordan, 1, Other
Jordan, 11, Other
Jordan, 57, Other
Jordan, 13, Other
Jordan, 4, Other
Jordan, 145, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 5, Other
Jordan, 7, Other
Jordan, 2, Other
Jordan, 6, Other
Jordan, 5, Other
Jordan, 2, Other
Jordan, 8, Other
Jordan, 5, Other
Jordan, 2, Other
Jordan, 16, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 6, Other
Jordan, 78, Other
Jordan, 75, Other
Jordan, 75, Other
Jordan, 1, Other
Jordan, 25, Other
Jordan, 25, Other
Jordan, 55, Other
Jordan, 2, Other
Jordan, 15, Other
Jordan, 9, Other
Jordan, 1, Other
Jordan, 21, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 15, Other
Jordan, 34, Other
Jordan, 5, Other
Jordan, 6, Other
Jordan, 19, Other
Jordan, 6, Other
Jordan, 25, Other
Jordan, 10, Other
Jordan, 2, Other
Jordan, 4, Other
Jordan, 2, Westbrook
Jordan, 2, Westbrook
Jordan, 6, Westbrook
Jordan, 14, Westbrook
Jordan, 37, Westbrook
Jordan, 3, Westbrook
Jordan, 14, Other
Jordan, 746, Other
Jordan, 23, Other
Jordan, 103, Other
Jordan, 2, Other
Jordan, 80, Other
Jordan, 33, Other
Jordan, 2, Other
Jordan, 92, Other
Jordan, 3, Other
Jordan, 5, Other
Jordan, 5, Other
Jordan, 92, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 6, Other
Jordan, 15, Other
Jordan, 20, Other
Jordan, 8, Other
Jordan, 19, Other
Jordan, 37, Other
Jordan, 38, Other
Jordan, 51, Other
Jordan, 458, Other
Jordan, 17, Other
Jordan, 14, Other
Jordan, 84, Other
Jordan, 66, Other
Jordan, 421, Other
Jordan, 143, Other
Jordan, 4, Other
Jordan, 88, Other
Jordan, 8, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 28, Other
Jordan, 1, Other
Jordan, 6, Other
Jordan, 21, Westbrook
Jordan, 1, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 12, Other
Jordan, 9, Other
Jordan, 4, Other
Jordan, 16, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 11, Other
Jordan, 2, Other
Jordan, 6, Other
Jordan, 5, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 38, Other
Jordan, 5, Other
Jordan, 1, Other
Jordan, 3, Other
Jordan, 1, Other
Jordan, 3, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 16, Other
Jordan, 4, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 3, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 5, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 17, Other
Jordan, 3, Other
Jordan, 20, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 6, Other
