name, premium, brand, retail_price
Jordan 1 Mid Patent Black White Gold, 51.82, Jordan, 110
Jordan 1 Mid Patent Black White Gold (GS), 33.33, Jordan, 90
Jordan 1 Mid Phantom Igloo (PS), 46.15, Jordan, 65
Jordan 1 Mid Pine Green, 23.64, Jordan, 110
Jordan 1 Mid Pink Foam (GS), 17.78, Jordan, 90
Jordan 1 Mid Pro Purple Desert Sand (GS), 46.67, Jordan, 90
Jordan 1 Mid Reverse Bred, 41.9, Jordan, 105
Jordan 1 Mid Reverse New Love, 10, Jordan, 110
Jordan 1 Mid Reverse New Love (GS), 1.11, Jordan, 90
Jordan 1 Mid Royal Paint Splatter, 4.55, Jordan, 110
Jordan 1 Mid SE Deep Royal (GS), -2.5, Jordan, 120
Jordan 1 Mid South Beach, 29.17, Jordan, 120
Jordan 1 Mid South Beach (GS), 38.89, Jordan, 90
Jordan 1 Mid Team Orange Black, 25, Jordan, 120
Jordan 1 Mid Team Orange Black (GS), 41, Jordan, 100
Jordan 1 Mid Top 3, 27.27, Jordan, 110
Jordan 1 Mid Top 3 (GS), 17.78, Jordan, 90
Jordan 1 Mid Triple Black (2018), -29.09, Jordan, 110
Jordan 1 Mid Trooper Bleached Coral (GS), 61.11, Jordan, 90
Jordan 1 Mid White Black, 17.27, Jordan, 110
Jordan 1 Mid White Black (GS), 40, Jordan, 90
Jordan 1 Mid White Black Hyper Pink (GS), 16.67, Jordan, 90
Jordan 1 Mid White Plaid (GS), 31.11, Jordan, 90
Jordan 1 OG Celtics, 55, Jordan, 140
Jordan 1 OG Laney, 57.86, Jordan, 140
Jordan 1 Rebel XX Chicago (W), 15.17, Jordan, 145
Jordan 1 Rebel XX Concord (W), 0.69, Jordan, 145
Jordan 1 Rebel XX Top 3 (W), 38.62, Jordan, 145
Jordan 1 Retro 30th Anniversary Laser, 1.62, Jordan, 185
Jordan 1 Retro AJKO Chicago, 7.14, Jordan, 140
Jordan 1 Retro AJKO Pure Platinum, -56.43, Jordan, 140
Jordan 1 Retro AJKO Royal, -33.57, Jordan, 140
Jordan 1 Retro All Star 2017 "Chameleon", 53.71, Jordan, 175
Jordan 1 Retro All Star 2017 "Chameleon" (GS), 51.43, Jordan, 140
Jordan 1 Retro BHM (2017), -14, Jordan, 150
Jordan 1 Retro Barons, 108.57, Jordan, 140
Jordan 1 Retro Black Gum, -6.43, Jordan, 140
Jordan 1 Retro Black Patent, -42, Jordan, 150
Jordan 1 Retro Black Perforated, -46.25, Jordan, 160
Jordan 1 Retro Black Royal Blue (2013), 125.71, Jordan, 140
Jordan 1 Retro Black Toe (2013), 185, Jordan, 140
Jordan 1 Retro Black Toe (2016), 198.13, Jordan, 160
Jordan 1 Retro Black Toe (2016) (GS), 250, Jordan, 120
Jordan 1 Retro Black White (2014), 147.14, Jordan, 140
Jordan 1 Retro Blue Suede, -17.86, Jordan, 140
Jordan 1 Retro Bred "Banned" (2016), 181.88, Jordan, 160
Jordan 1 Retro Bred (2013), 188.57, Jordan, 140
Jordan 1 Retro Bred 2016 "Banned" (GS), 136.67, Jordan, 120
Jordan 1 Retro Bronze Medal, -35, Jordan, 140
Jordan 1 Retro Carmine (2014), 67.14, Jordan, 140
Jordan 1 Retro Chicago (2013), 301.82, Jordan, 110
Jordan 1 Retro Chicago (2015), 302.5, Jordan, 160
Jordan 1 Retro Chicago 2015 (GS), 325, Jordan, 120
Jordan 1 Retro Chris Paul PE, 23.08, Jordan, 130
Jordan 1 Retro Cyber Monday (2015), -14.38, Jordan, 160
Jordan 1 Retro Dave White Wings for the Future, 79.43, Jordan, 175
Jordan 1 Retro David Letterman, -33.75, Jordan, 160
Jordan 1 Retro Deep Royal, -45.33, Jordan, 150
Jordan 1 Retro Fragment, 907.03, Jordan, 185
Jordan 1 Retro Gold Medal, 16.43, Jordan, 140
Jordan 1 Retro Golf Triple Black, 6, Jordan, 200
Jordan 1 Retro Grove Green, -40.67, Jordan, 150
Jordan 1 Retro Hare Jordan (2015), 34.4, Jordan, 125
Jordan 1 Retro Heiress Plum Fog (GS), 19.09, Jordan, 110
Jordan 1 Retro High "Not for Resale" Varsity Maize, 498.75, Jordan, 160
Jordan 1 Retro High "Not for Resale" Varsity Red, 274.38, Jordan, 160
Jordan 1 Retro High Aleali May Court Lux (W), 33.13, Jordan, 160
Jordan 1 Retro High Aleali May Shadow, 206.88, Jordan, 160
Jordan 1 Retro High Blue Moon, 46.88, Jordan, 160
Jordan 1 Retro High Blue Moon (GS), 64.17, Jordan, 120
Jordan 1 Retro High Bred Toe, 94.38, Jordan, 160
Jordan 1 Retro High Bred Toe (GS), 80.83, Jordan, 120
Jordan 1 Retro High Camo 3M Shadow, -10.34, Jordan, 145
Jordan 1 Retro High Camo 3M Wolf Grey, -28.28, Jordan, 145
Jordan 1 Retro High City of Flight, -34.38, Jordan, 160
Jordan 1 Retro High City of Flight (GS), -46.67, Jordan, 120
Jordan 1 Retro High Court Purple, 105, Jordan, 160
Jordan 1 Retro High Court Purple (GS), 165, Jordan, 120
Jordan 1 Retro High Decon Ice Blue, -48, Jordan, 100
Jordan 1 Retro High Equality Black History Month (2018), 38.62, Jordan, 145
Jordan 1 Retro High Flyknit Black History Month (2018), -16.67, Jordan, 180
Jordan 1 Retro High Flyknit Bred (GS), -40.71, Jordan, 140
Jordan 1 Retro High Flyknit Derek Jeter RE2PECT, -10.56, Jordan, 180
Jordan 1 Retro High Flyknit Royal, -46.11, Jordan, 180
Jordan 1 Retro High Flyknit Royal (GS), -51.43, Jordan, 140
Jordan 1 Retro High Flyknit Shadow, -35.56, Jordan, 180
Jordan 1 Retro High Flyknit Wolf Grey, -38.33, Jordan, 180
Jordan 1 Retro High Game Royal, 33.13, Jordan, 160
Jordan 1 Retro High Gatorade Blue Lagoon, -25.71, Jordan, 175
Jordan 1 Retro High Gatorade Blue Lagoon (GS), -44.67, Jordan, 150
Jordan 1 Retro High Gatorade Cyber, -15.43, Jordan, 175
Jordan 1 Retro High Gatorade Orange Peel, -37.71, Jordan, 175
Jordan 1 Retro High Gatorade Orange Peel (GS), -54, Jordan, 150
Jordan 1 Retro High Gatorade Rush Violet, -31.43, Jordan, 175
Jordan 1 Retro High Grey Suede, -26.43, Jordan, 140
Jordan 1 Retro High Homage To Home (Non-numbered), 68.75, Jordan, 160
Jordan 1 Retro High Homage To Home Chicago (Numbered), 377.5, Jordan, 160
Jordan 1 Retro High Hyper Royal (GS), -39.17, Jordan, 120
Jordan 1 Retro High Los Primeros, 53.12, Jordan, 160
Jordan 1 Retro High NRG Patent Gold Toe, 61.25, Jordan, 160
Jordan 1 Retro High Neutral Grey Hyper Crimson, 46.88, Jordan, 160
Jordan 1 Retro High Nigel Sylvester, 88.33, Jordan, 180
Jordan 1 Retro High OG Black, -19.37, Jordan, 160
Jordan 1 Retro High OG Quai 54, 16.25, Jordan, 160
Jordan 1 Retro High OG Sail, 1.88, Jordan, 160
Jordan 1 Retro High OG Sail (GS), -15.83, Jordan, 120
Jordan 1 Retro High Off-White University Blue, 348.42, Jordan, 190
Jordan 1 Retro High Off-White White, 880.53, Jordan, 190
Jordan 1 Retro High Off-White White (GS), 775.33, Jordan, 150
Jordan 1 Retro High Paris Saint Germain, 8.75, Jordan, 160
Jordan 1 Retro High Pine Green, 62.5, Jordan, 160
Jordan 1 Retro High Pine Green (GS), 123.33, Jordan, 120
Jordan 1 Retro High RE2PECT (Derek Jeter), 18.12, Jordan, 160
Jordan 1 Retro High Rare Air Cool Grey (GS), 61.05, Jordan, 95
Jordan 1 Retro High Rare Air Max Orange (GS), 48.42, Jordan, 95
Jordan 1 Retro High Rare Air Soar, -1.43, Jordan, 140
Jordan 1 Retro High Rookie of the Year, 53.75, Jordan, 160
Jordan 1 Retro High Rox Brown (W), 15, Jordan, 160
Jordan 1 Retro High Satin Shattered Backboard (W), 120.62, Jordan, 160
Jordan 1 Retro High Season of Her Barley Grape (W), -27.5, Jordan, 160
Jordan 1 Retro High Season of Her Hydrogen Blue (W), -31.25, Jordan, 160
Jordan 1 Retro High Season of Her Silt Red (W), -11.25, Jordan, 160
Jordan 1 Retro High Season of Her Sunset Tint (W), -10.62, Jordan, 160
Jordan 1 Retro High Shadow (2018), 31.88, Jordan, 160
Jordan 1 Retro High Shadow 2018 (GS), 29.17, Jordan, 120
Jordan 1 Retro High Shadow 2018 (PS), -4.29, Jordan, 70
Jordan 1 Retro High Shadow 2018 (TD), 14, Jordan, 50
Jordan 1 Retro High SoleFly Art Basel Sail, 1000.62, Jordan, 160
Jordan 1 Retro High Spider-Man Origin Story, 81.88, Jordan, 160
Jordan 1 Retro High Spider-Man Origin Story (GS), 79.17, Jordan, 120
Jordan 1 Retro High Sports Illustrated (A Star Is Born), 32.5, Jordan, 160
Jordan 1 Retro High Sports Illustrated (A Star Is Born) (GS), 30.83, Jordan, 120
Jordan 1 Retro High Strap Black Anthracite, -53.57, Jordan, 140
Jordan 1 Retro High Think 16 (Pass the Torch), 355.86, Jordan, 145
Jordan 1 Retro High Track Red, 85, Jordan, 160
Jordan 1 Retro High UNC Patent (W), 198.13, Jordan, 160
Jordan 1 Retro High Union Los Angeles Black Toe, 256.32, Jordan, 190
Jordan 1 Retro High Union Los Angeles Blue Toe, 338.42, Jordan, 190
Jordan 1 Retro High Vintage Coral, -5.63, Jordan, 160
Jordan 1 Retro High Wheat, -39.38, Jordan, 160
Jordan 1 Retro High White Snake (W), -12.41, Jordan, 145
Jordan 1 Retro High Wings, -7, Jordan, 200
Jordan 1 Retro High Yellow Ochre, 102.5, Jordan, 160
Jordan 1 Retro High Yin Yang White (GS), -5, Jordan, 120
Jordan 1 Retro High Zip AWOK Vogue Sail (W), 20.91, Jordan, 220
Jordan 1 Retro High Zip AWOK Vogue University Red (W), 38.64, Jordan, 220
Jordan 1 Retro High Zip Black Sail (W), -39.33, Jordan, 150
Jordan 1 Retro High Zip White (W), -40, Jordan, 150
Jordan 1 Retro KO Bred (2015), -18.57, Jordan, 140
Jordan 1 Retro KO Sail (2016), -32.14, Jordan, 140
Jordan 1 Retro Knicks, 75, Jordan, 140
Jordan 1 Retro LA, 9.38, Jordan, 160
Jordan 1 Retro Low Black Grey (2015), -19.23, Jordan, 130
Jordan 1 Retro Low Bred (2015), 13.85, Jordan, 130
Jordan 1 Retro Low Chicago (2016), 69.23, Jordan, 130
Jordan 1 Retro Low Metallic Blue, -43.85, Jordan, 130
Jordan 1 Retro Low OG Ice Blue, -45, Jordan, 140
Jordan 1 Retro Low OG White Vachetta, -44.29, Jordan, 140
Jordan 1 Retro Low Royal (2015), -10, Jordan, 130
Jordan 1 Retro Melo PE, 56.92, Jordan, 130
Jordan 1 Retro Metallic Navy (2016), 0.63, Jordan, 160
Jordan 1 Retro Metallic Navy 2016 (GS), 0.83, Jordan, 120
Jordan 1 Retro Metallic Red (2017), -12.5, Jordan, 160
Jordan 1 Retro Mid Black Dark Grey, -9.09, Jordan, 110
Jordan 1 Retro Mid Derek Jeter RE2PECT, 0, Jordan, 110
Jordan 1 Retro Mid New Love (2017), 157.27, Jordan, 110
Jordan 1 Retro Mid New Love 2017 (GS), 308.24, Jordan, 85
Jordan 1 Retro Mid Team Red Black, -14.55, Jordan, 110
Jordan 1 Retro Mid Winterized Black Anthracite, -28.33, Jordan, 120
Jordan 1 Retro NYC, -30.71, Jordan, 140
Jordan 1 Retro Pinnacle Baroque Brown, -42.25, Jordan, 400
Jordan 1 Retro Pinnacle Black, -10.25, Jordan, 400
Jordan 1 Retro Pinnacle White, -9, Jordan, 400
Jordan 1 Retro Rare Air Cool Grey, -5.71, Jordan, 140
Jordan 1 Retro Red Elephant Print, -35.71, Jordan, 140
Jordan 1 Retro Red Suede, -6.43, Jordan, 140
Jordan 1 Retro Reverse Shattered Backboard, 198.13, Jordan, 160
Jordan 1 Retro Reverse Shattered Backboard (GS), 281.67, Jordan, 120
Jordan 1 Retro Royal (2017), 65.62, Jordan, 160
Jordan 1 Retro Royal 2017 (GS), 62.5, Jordan, 120
Jordan 1 Retro Serena Williams Hyper Pink (GS), 39, Jordan, 100
Jordan 1 Retro Shadow (2013), 94.29, Jordan, 140
Jordan 1 Retro Shattered Backboard, 381.87, Jordan, 160
Jordan 1 Retro Storm Blue, 43.75, Jordan, 160
Jordan 1 Retro Top 3, 165, Jordan, 160
Jordan 1 Retro Top 3 (GS), 205.83, Jordan, 120
Jordan 1 Retro UNC, 73.75, Jordan, 160
Jordan 1 Retro UNC (GS), 61.67, Jordan, 120
Jordan 1 Retro Ultra High Bred, -48.67, Jordan, 150
Jordan 1 Retro Ultra High Space Jam, -46.67, Jordan, 150
Jordan 1 Retro Un-Supreme, -22.86, Jordan, 140
Jordan 1 Retro Valentine's Day 2017 (GS), 90, Jordan, 120
Jordan 1 Retro White Perforated, -45, Jordan, 160
Jordan 1 Retro Yin Yang Black, -20.63, Jordan, 160
Jordan 1 Retro Yin Yang White, -11.88, Jordan, 160
Jordan 1 SB Lance Mountain Black, 131.33, Jordan, 150
Jordan 1 SB Lance Mountain White, 162, Jordan, 150
Jordan 1.5 Retro Bred, 15.33, Jordan, 150
Jordan 1.5 Retro Chicago (2015), 51.33, Jordan, 150
Jordan 1.5 Retro Reverse Fragment, -17.33, Jordan, 150
Jordan 3 Retro Golf Black Green Glow, 20.5, Jordan, 200
Jordan 3 Retro Golf Brown, 24, Jordan, 225
Jordan 3 Retro Golf White Cement, 75.5, Jordan, 200
Jordan 1 Mid Last Shot, -20, Jordan, 110
Jordan 1 Mid Pine Green (GS), 28, Jordan, 100
Jordan 1 Retro Dover Street Market, 8.65, Jordan, 185
Jordan 1 Retro High Clay Green, 38.75, Jordan, 160
Jordan 1 Retro High Flyknit Bred, -23.33, Jordan, 180
Jordan 1 Retro High Game Royal (GS), 45.83, Jordan, 120
Jordan 1 Retro High Gold Top 3, 189.37, Jordan, 160
Jordan 1 Retro High Guava Ice, -30.63, Jordan, 160
Jordan 1 Retro High Hyper Royal, -26.88, Jordan, 160
Jordan 1 Retro High Off-White Chicago, 1069.47, Jordan, 190
Jordan 1 Retro High Spider-Man Origin Story (PS), 27.14, Jordan, 70
Jordan 1 Retro High Spider-Man Origin Story (TD), 34, Jordan, 50
Jordan 1 Retro Metallic Red 2017 (GS), 29.17, Jordan, 120
Jordan 1 Retro Rare Air Max Orange, 15, Jordan, 140
Jordan 1 Retro Nouveau Dunk From Above, -19.33, Jordan, 150
Jordan 2 Retro Alternate 87, -43.68, Jordan, 190
Jordan 2 Retro Black History Month (2019), -10, Jordan, 190
Jordan 2 Retro Dark Concord, -18, Jordan, 150
Jordan 2 Retro Decon Black, -58.75, Jordan, 160
Jordan 2 Retro Decon Sail, -56.88, Jordan, 160
Jordan 2 Retro Decon Thunder Blue, -62.5, Jordan, 160
Jordan 2 Retro Infrared Cement, -7.5, Jordan, 160
Jordan 2 Retro Just Don Beach, -19.54, Jordan, 650
Jordan 2 Retro Just Don Blue, 86.86, Jordan, 350
Jordan 2 Retro Low Chicago (2016), -46.25, Jordan, 160
Jordan 2 Retro Low University Blue (2016), -42.5, Jordan, 160
Jordan 2 Retro Quai 54, 11.11, Jordan, 180
Jordan 2 Retro Radio Raheem, -48.42, Jordan, 190
Jordan 2 Retro White Red (2014), 10.67, Jordan, 150
Jordan 2 Retro Wing It, -29.47, Jordan, 190
Air Jordan 3 JTH Super Bowl, 203, Jordan, 200
Jordan 3 Retro 5Lab3 Black, -24, Jordan, 225
Jordan 3 Retro 5Lab3 Silver, -36.89, Jordan, 225
Jordan 3 Retro AWOK Vogue Black (W), -19.55, Jordan, 220
Jordan 3 Retro AWOK Vogue University Red (W), -14.55, Jordan, 220
Jordan 3 Retro Black Cement (2011), 48.12, Jordan, 160
Jordan 3 Retro Black Cement (2018), 21, Jordan, 200
Jordan 3 Retro Black Cement 2018 (GS), -14.29, Jordan, 140
Jordan 3 Retro Black Cement 2018 (PS), -1.25, Jordan, 80
Jordan 3 Retro Black Cement 2018 (TD), 8.33, Jordan, 60
Jordan 3 Retro Bordeaux (W), -31.67, Jordan, 180
Jordan 3 Retro Chlorophyll, -25.26, Jordan, 190
Jordan 3 Retro Crimson, 10, Jordan, 160
Jordan 3 Retro Cyber Monday (2016), -30, Jordan, 190
Jordan 3 Retro Cyber Monday 2016 (GS), -74.21, Jordan, 190
Jordan 3 Retro Fear Pack, 73.71, Jordan, 175
Jordan 3 Retro Fire Red (2007), 40, Jordan, 125
Jordan 3 Retro Fire Red (2013), 23.75, Jordan, 160
Jordan 3 Retro Flyknit Black, 16, Jordan, 200
Jordan 3 Retro Free Throw Line White Cement, 108.5, Jordan, 200
Jordan 3 Retro Hall of Fame, 10, Jordan, 190
Jordan 3 Retro Hall of Fame (GS), -15, Jordan, 140
Jordan 3 Retro Hall of Fame (Sneaker Politics Special Release), 50, Jordan, 190
Jordan 3 Retro Infrared 23, 33.53, Jordan, 170
Jordan 3 Retro International Flight, -11.58, Jordan, 190
Jordan 3 Retro International Flight (GS), -40, Jordan, 140
Jordan 3 Retro JTH Bio Beige, 21.6, Jordan, 250
Jordan 3 Retro Joker, 32.5, Jordan, 160
Jordan 3 Retro Mocha (2018), -7.37, Jordan, 190
Jordan 3 Retro Particle Beige (W), 0.56, Jordan, 180
Jordan 3 Retro Powder Blue, 5.88, Jordan, 170
Jordan 3 Retro Premium Heiress Metallic Silver (GS), -64.74, Jordan, 190
Jordan 3 Retro Pure White (2018), -13.16, Jordan, 190
Jordan 3 Retro Purple Dust (GS), -63.57, Jordan, 140
Jordan 3 Retro Quai54 (2018), 46.11, Jordan, 180
Jordan 3 Retro Quai54 GS (2018), -0.71, Jordan, 140
Jordan 3 Retro Rio Teal (GS), -65, Jordan, 140
Jordan 3 Retro Seoul, 546, Jordan, 200
Jordan 3 Retro Sport Blue, 20.59, Jordan, 170
Jordan 3 Retro Stealth, 28.67, Jordan, 150
Jordan 3 Retro Tinker Hatfield, 32.5, Jordan, 200
Jordan 3 Retro True Blue (2011), 45.33, Jordan, 150
Jordan 3 Retro True Blue (2016), 3.64, Jordan, 220
Jordan 3 Retro True Blue 2016 (GS), -38.12, Jordan, 160
Jordan 3 Retro White Cement ('88 Dunk Contest 2013), 127, Jordan, 200
Jordan 3 Retro White Cement (2011), 98, Jordan, 150
Jordan 3 Retro Wolf Grey, 12.35, Jordan, 170
Jordan 3 Retro Wool, -40.5, Jordan, 200
Jordan 3 Retro Wool (GS), -67.33, Jordan, 150
Jordan 4 Retro 11Lab4 Black, -6.4, Jordan, 250
Jordan 4 Retro 11Lab4 Red, 23.6, Jordan, 250
Jordan 4 Retro 30th Anniversary Laser, -13.2, Jordan, 250
Jordan 4 Retro Alternate 89, 6.32, Jordan, 190
Jordan 4 Retro Black Cement (2012), 106.88, Jordan, 160
Jordan 4 Retro Cavs, 74.37, Jordan, 160
Jordan 4 Retro Columbia (2015), 4.74, Jordan, 190
Jordan 4 Retro Columbia 2015 (GS), -2.86, Jordan, 140
Jordan 4 Retro Denim (GS), -56.43, Jordan, 140
Jordan 4 Retro Dunk From Above, -13.68, Jordan, 190
Jordan 4 Retro Fear Pack, 133.71, Jordan, 175
Jordan 4 Retro Fire Red (2012), 53.12, Jordan, 160
Jordan 4 Retro Fire Red Mars Blackmon, 105.22, Jordan, 115
Jordan 4 Retro Fire Red Singles Day 2018 (W), -7.89, Jordan, 190
Jordan 4 Retro Ginger Wheat, -20.75, Jordan, 400
Jordan 4 Retro Green Glow, 70.62, Jordan, 160
Jordan 4 Retro Hot Punch (W), -10.53, Jordan, 190
Jordan 4 Retro Kaws, 231.14, Jordan, 350
Jordan 4 Retro Kaws Black, 123.43, Jordan, 350
Jordan 4 Retro Laser Black Gum, -14, Jordan, 200
Jordan 4 Retro Levi's Black (Blank Tag), 30.67, Jordan, 225
Jordan 4 Retro Levi's Black (GS) (Blank Tag), -22.5, Jordan, 200
Jordan 4 Retro Levi's Black (GS) (Levi's Tag), -12.5, Jordan, 200
Jordan 4 Retro Levi's Black (Levi's Tag), 41.33, Jordan, 225
Jordan 4 Retro Levi's Denim (Blank Tag), 167.11, Jordan, 225
Jordan 4 Retro Levi's Denim (Tag with Levi's Logo), 176.89, Jordan, 225
Jordan 4 Retro Levi's White (Blank Tag), 76, Jordan, 225
Jordan 4 Retro Levi's White (GS) (Levi's Tag), 52.5, Jordan, 200
Jordan 4 Retro Levi's White (Levi's Tag), 100, Jordan, 225
Jordan 4 Retro Military Blue (2006), 82.61, Jordan, 115
Jordan 4 Retro Military Blue (2012), 44.38, Jordan, 160
Jordan 4 Retro Motorsports (2017), 0.53, Jordan, 190
Jordan 4 Retro Motorsports 2017 (GS), -18.57, Jordan, 140
Jordan 4 Retro Motorsports Alternate, -10, Jordan, 190
Jordan 4 Retro Motorsports Alternate (GS), -49.29, Jordan, 140
Jordan 4 Retro Obsidian, -27, Jordan, 400
Jordan 4 Retro Oreo (2015), 9.47, Jordan, 190
Jordan 4 Retro Oreo 2015 (GS), -32.86, Jordan, 140
Jordan 4 Retro Pony Hair Black, -12.25, Jordan, 400
Jordan 4 Retro Pure Money (2017), 14.74, Jordan, 190
Jordan 4 Retro Pure Money 2017 (GS), 7.14, Jordan, 140
Jordan 4 Retro Raptors, 15.5, Jordan, 200
Jordan 4 Retro Royalty, 26.32, Jordan, 190
Jordan 4 Retro Royalty (GS), -35, Jordan, 140
Jordan 4 Retro Sand 2017 (GS), -20, Jordan, 140
Jordan 4 Retro Snakeskin, 42, Jordan, 400
Jordan 4 Retro Tattoo (2018), 6.22, Jordan, 225
Jordan 4 Retro Teal, -15.79, Jordan, 190
Jordan 4 Retro Thunder (2012), 71.25, Jordan, 160
Jordan 4 Retro Toro Bravo, 117.5, Jordan, 160
Jordan 4 Retro Travis Scott Cactus Jack, 68.89, Jordan, 225
Jordan 4 Retro White Cement (2012), 54.37, Jordan, 160
Jordan 4 Retro White Cement (2016), 40.91, Jordan, 220
Jordan 4 Retro White Cement 2016 (GS), 20.63, Jordan, 160
Jordan 5 Retro 3Lab5, -15.11, Jordan, 225
Jordan 5 Retro 3Lab5 Black Silver, -23.56, Jordan, 225
Jordan 5 Retro 3Lab5 Infrared, -19.11, Jordan, 225
Jordan 5 Retro Bel-Air, 111.35, Jordan, 185
Jordan 5 Retro Black Grape (2013), 63.75, Jordan, 160
Jordan 5 Retro Black Metallic (2007), 50.37, Jordan, 135
Jordan 5 Retro Black Metallic (2011), 53.33, Jordan, 150
Jordan 5 Retro Black Metallic (2016), 9.55, Jordan, 220
Jordan 5 Retro Black Metallic 2016 (GS), -29.44, Jordan, 180
Jordan 5 Retro Blue Suede, -5.26, Jordan, 190
Jordan 5 Retro Bronze, -12.11, Jordan, 190
Jordan 5 Retro Fire Red (2006), 18.75, Jordan, 160
Jordan 5 Retro Fire Red (2013), 26.25, Jordan, 160
Jordan 5 Retro Fire Red Black Tongue (2013), 28.12, Jordan, 160
Jordan 5 Retro Grape (2013), 29.37, Jordan, 160
Jordan 5 Retro Grape Fresh Prince, 26.32, Jordan, 190
Jordan 5 Retro International Flight, -22.63, Jordan, 190
Jordan 5 Retro JSP Laney Varsity Royal, 9, Jordan, 200
Jordan 5 Retro Laney (2013), 11.76, Jordan, 170
Jordan 5 Retro Light Aqua (GS), 13.57, Jordan, 140
Jordan 5 Retro Low Alternate 90, -1.71, Jordan, 175
Jordan 5 Retro Low Chinese New Year, 32, Jordan, 200
Jordan 5 Retro Low Fire Red, -5.14, Jordan, 175
Jordan 5 Retro Low Neymar, 19.5, Jordan, 200
Jordan 5 Retro Metallic White (2015), -1.05, Jordan, 190
Jordan 5 Retro Olympic (2016), -7.89, Jordan, 190
Jordan 5 Retro Oreo, 38.82, Jordan, 170
Jordan 5 Retro P51 Camo, -25.26, Jordan, 190
Jordan 5 Retro Paris Saint-Germain, 12, Jordan, 225
Jordan 5 Retro Poison Green, -5.79, Jordan, 190
Jordan 5 Retro Pre-Grape, -21.58, Jordan, 190
Jordan 5 Retro Premium Triple Black, -40.25, Jordan, 400
Jordan 5 Retro Premium Wine, -39.75, Jordan, 400
Jordan 5 Retro Pure Platinum, -56.25, Jordan, 400
Jordan 5 Retro Red Suede, -1.58, Jordan, 190
Jordan 5 Retro Satin Bred, -10, Jordan, 190
Jordan 5 Retro Satin Bred (GS), -26.43, Jordan, 140
Jordan 5 Retro Sunblush (GS), 0, Jordan, 140
Jordan 5 Retro Supreme Desert Camo, 136.87, Jordan, 198
Jordan 5 Retro Supreme White, 210.1, Jordan, 198
Jordan 5 Retro Take Flight, -42.75, Jordan, 400
Jordan 5 Retro White Cement, -1.05, Jordan, 190
Jordan 5 Retro White Cement (GS), -10, Jordan, 140
Jordan 5 Retro Wings, 44.5, Jordan, 200
Jordan 5 Retro Wings (GS), 36.87, Jordan, 160
Jordan 5 Retro Wolf Grey, 87.33, Jordan, 150
Jordan 5 Retro Low Knicks, -9.14, Jordan, 175
Jordan 5 Retro Supreme Black, 168.18, Jordan, 198
Jordan 6 Retro All Star 2017 "Chameleon", -35.56, Jordan, 225
Jordan 6 Retro All Star 2017 "Chameleon" (GS), -50.56, Jordan, 180
Jordan 6 Retro Alternate Hare, 2.11, Jordan, 190
Jordan 6 Retro Alternate Hare (GS), 25, Jordan, 140
Jordan 6 Retro Black Cat, 0.53, Jordan, 190
Jordan 6 Retro Black Infrared (2019), 39.5, Jordan, 200
Jordan 6 Retro Black Varsity Red (2010), 117.33, Jordan, 150
Jordan 6 Retro Carmine (2014), 59.41, Jordan, 170
Jordan 6 Retro Champagne, 3.2, Jordan, 250
Jordan 6 Retro Chinese New Year (2018), -6.4, Jordan, 250
Jordan 6 Retro Chinese New Year 2018 (GS), 29.29, Jordan, 140
Jordan 6 Retro Cigar, 5.6, Jordan, 250
Jordan 6 Retro Diffused Blue, 1.58, Jordan, 190
Jordan 6 Retro Flight Nostalgia, -23.16, Jordan, 190
Jordan 6 Retro Gatorade Like Mike White, -21.05, Jordan, 190
Jordan 6 Retro Gatorade Like Mike White (GS), -30.71, Jordan, 140
Jordan 6 Retro History of Jordan (Spiz'ike), 14.12, Jordan, 170
Jordan 6 Retro Infrared 23 (Toro), 65.88, Jordan, 170
Jordan 6 Retro Infrared Black 2014 (GS), 42.76, Jordan, 145
Jordan 6 Retro Infrared White (2014), 27.06, Jordan, 170
Jordan 6 Retro Low Chrome (2015), 19.43, Jordan, 175
Jordan 6 Retro Low Ghost Green, -13.71, Jordan, 175
Jordan 6 Retro Low Infrared White, 13.71, Jordan, 175
Jordan 6 Retro Maroon (2015), -8.18, Jordan, 220
Jordan 6 Retro Maroon 2015 (GS), 9.38, Jordan, 160
Jordan 6 Retro Olympic London (2012), 48.12, Jordan, 160
Jordan 6 Retro Pinnacle Metallic Gold, 32, Jordan, 250
Jordan 6 Retro Pinnacle Promo Flight Jacket, 4.89, Jordan, 225
Jordan 6 Retro Slam Dunk, 62.4, Jordan, 250
Jordan 6 Retro Sport Blue (2014), 11.76, Jordan, 170
Jordan 6 Retro Tinker, -17.37, Jordan, 190
Jordan 6 Retro Tinker (GS), -15, Jordan, 140
Jordan 6 Retro UNC, 11.58, Jordan, 190
Jordan 6 Retro UNC (GS), -10.71, Jordan, 140
Jordan 6 Retro Wheat, -27.89, Jordan, 190
Jordan 6 Retro Wheat (GS), -45.71, Jordan, 140
Jordan 6 Retro White Jade Black (GS), -26.43, Jordan, 140
Jordan 6 Retro Gatorade Green, 13.33, Jordan, 225
Jordan 6 Retro Infrared Black (2014), 54.05, Jordan, 185
Jordan 7 Retro Barcelona Days, -9.47, Jordan, 190
Jordan 7 Retro Barcelona Nights, -18.42, Jordan, 190
Jordan 7 Retro Bordeaux (2011), 59.33, Jordan, 150
Jordan 7 Retro Bordeaux 2015 (GS), 22.86, Jordan, 140
